short_code,name,description,comment,entity_type_id,type_id,subtype_ids,model_list,source_list,has_gis,hydrologic_region_id,network_version_id
Firebaugh  Wasteway,,,,2,,{},{1},{9},False,,12
Foothill Tunnel,,,,2,,{},{1},{9},False,,12
For PCWA Zone 5,,,,2,,{},{1},{9},False,,12
"For modeling purposes, flows in",,PG&E lateral have been combined with flows in Western Canal,,2,,{},{1},{9},False,,12
Franchi Diversion Dam,,,,2,,{},{1},{9},False,,12
Fremont Weir,,,,2,,{},{1},{9},False,,12
French Dry Creek,,,,2,,{},{1},{9},False,,12
Fresno River,,,,2,,{},{1},{9},False,,12
Fresno Slough,,,,2,,{},{1},{9},False,5,12
Friant-Kern,,Canal,,2,,{},{1},{9},False,,12
Fuller Lake,,,,2,,{},{1},{9},False,,12
Funks Reservoir,,,,2,,{},{1},{9},False,,12
GCC007,,,,2,18,{24},{1},{9},False,,12
GCC010,,,,2,18,{24},{1},{9},False,,12
GCC015,,,,2,18,{24},{1},{9},False,,12
GCC022,,,,2,18,{24},{1},{9},False,,12
GCC027,,,,2,18,{24},{1},{9},False,,12
GCC032,,,,2,18,{24},{1},{9},False,,12
GCC036,,,,2,18,{24},{1},{9},False,,12
GCC039,,,,2,18,{24},{1},{9},False,,12
GCC042,,,,2,18,{24},{1},{9},False,,12
GCC046,,,,2,18,{24},{1},{9},False,,12
GCC050,,,,2,18,{24},{1},{9},False,,12
GCC056,,,,2,18,{24},{1},{9},False,,12
GCC060,,,,2,18,{24},{1},{9},False,,12
GCC065,,,,2,18,{24},{1},{9},False,,12
GClD Stony Creek Siphon,,,,2,,{},{1},{9},False,,12
GDD010,,,,2,18,{24},{1},{9},False,,12
GDDLOS,,,,2,,{},{1},{9},False,,12
GDPUD_NA,,,,2,,{},{1},{9},False,,12
GDPUD_NU,,,,2,,{},{1},{9},False,,12
GERLE,,,,2,,{},{1},{9},False,,12
GFT003,,,,2,18,{24},{1},{9},False,,12
GP_50_PA1,,,,2,,{},{1},{9},False,,12
GP_60N_NA3,,,,2,,{},{1},{9},False,,12
GP_60N_NA4,,,,2,,{},{1},{9},False,,12
GP_60N_NA5,,,,2,,{},{1},{9},False,,12
GP_60S_NA1,,,,2,,{},{1},{9},False,,12
GP_60S_NU1,,,,2,,{},{1},{9},False,,12
GP_60S_PA1,,,,2,,{},{1},{9},False,,12
GP_61_NA2,,,,2,,{},{1},{9},False,,12
GP_61_NA3,,,,2,,{},{1},{9},False,,12
GP_61_NA4,,,,2,,{},{1},{9},False,,12
GP_61_NA6,,,,2,,{},{1},{9},False,,12
GP_61_NU1,,,,2,,{},{1},{9},False,,12
GP_61_NU2,,,,2,,{},{1},{9},False,,12
GP_61_PA1,,,,2,,{},{1},{9},False,,12
GP_61_PA2,,,,2,,{},{1},{9},False,,12
GP_61_PA3,,,,2,,{},{1},{9},False,,12
GP_62_NA1,,,,2,,{},{1},{9},False,,12
GP_62_NA2,,,,2,,{},{1},{9},False,,12
GP_62_NA3,,,,2,,{},{1},{9},False,,12
GP_62_NA4,,,,2,,{},{1},{9},False,,12
GP_62_NA5,,,,2,,{},{1},{9},False,,12
GP_62_NA6,,,,2,,{},{1},{9},False,,12
GP_62_NU,,,,2,,{},{1},{9},False,,12
GP_63_NA1,,,,2,,{},{1},{9},False,,12
GP_63_NA2,,,,2,,{},{1},{9},False,,12
GP_63_NA3,,,,2,,{},{1},{9},False,,12
GP_63_NA4,,,,2,,{},{1},{9},False,,12
GP_63_NA5,,,,2,,{},{1},{9},False,,12
GP_63_NU,,,,2,,{},{1},{9},False,,12
GP_63_PR1,,,,2,,{},{1},{9},False,,12
GP_63_PR2,,,,2,,{},{1},{9},False,,12
GP_63_PR3,,,,2,,{},{1},{9},False,,12
GP_64_NA1,,,,2,,{},{1},{9},False,,12
GP_64_NA2,,,,2,,{},{1},{9},False,,12
GP_64_NU,,,,2,,{},{1},{9},False,,12
GP_64_PA1,,,,2,,{},{1},{9},False,,12
GP_64_PA2,,,,2,,{},{1},{9},False,,12
GP_64_PA3,,,,2,,{},{1},{9},False,,12
GP_64_XA,,,,2,,{},{1},{9},False,,12
GP_71_NA1,,,,2,,{},{1},{9},False,,12
GP_71_NA2,,,,2,,{},{1},{9},False,,12
GP_71_NA3,,,,2,,{},{1},{9},False,,12
GP_71_PA1,,,,2,,{},{1},{9},False,,12
GP_71_PA2,,,,2,,{},{1},{9},False,,12
GP_71_PA3,,,,2,,{},{1},{9},False,,12
GP_71_PA4,,,,2,,{},{1},{9},False,,12
GP_71_PA5,,,,2,,{},{1},{9},False,,12
GP_71_PA6,,,,2,,{},{1},{9},False,,12
GP_71_PA8,,,,2,,{},{1},{9},False,,12
GP_72_NA1,,,,2,,{},{1},{9},False,,12
GP_72_NA2,,,,2,,{},{1},{9},False,,12
GP_72_NU,,,,2,,{},{1},{9},False,,12
GP_72_PA,,,,2,,{},{1},{9},False,,12
GP_72_PR2,,,,2,,{},{1},{9},False,,12
GP_72_PR3,,,,2,,{},{1},{9},False,,12
GP_72_PR4,,,,2,,{},{1},{9},False,,12
GP_72_PR5,,,,2,,{},{1},{9},False,,12
GP_72_PR6,,,,2,,{},{1},{9},False,,12
GP_72_XA1,,,,2,,{},{1},{9},False,,12
GP_72_XA2,,,,2,,{},{1},{9},False,,12
GP_72_XA3,,,,2,,{},{1},{9},False,,12
GP_73_NA,,,,2,,{},{1},{9},False,,12
GP_73_NU,,,,2,,{},{1},{9},False,,12
GP_73_PA1,,,,2,,{},{1},{9},False,,12
GP_73_PA2,,,,2,,{},{1},{9},False,,12
GP_73_PA3,,,,2,,{},{1},{9},False,,12
GP_73_XA,,,,2,,{},{1},{9},False,,12
GP_90_PA1,,,,2,,{},{1},{9},False,,12
GP_90_PA2,,,,2,,{},{1},{9},False,,12
GP_91_PA,,,,2,,{},{1},{9},False,,12
GP_91_PR,,,,2,,{},{1},{9},False,,12
GRL001,,,,2,18,{24},{1},{9},False,,12
GRL010,,,,2,18,{24},{1},{9},False,,12
GRSVL,,Grass Valley / Nevada City,,2,,{},{1},{9},False,,12
GRT003,,,,2,18,{24},{1},{9},False,,12
GRVLD,,,,2,,{},{1},{9},False,,12
GRZ012,,,,2,18,{24},{1},{9},False,,12
GS65,,,,2,,{},{1},{9},False,,12
GZL007,,,,2,18,{24},{1},{9},False,,12
GZL008,,,,2,18,{24},{1},{9},False,,12
GZL009,,,,2,18,{24},{1},{9},False,,12
Garden Highway MWC,,,,2,,{},{1},{9},False,,12
Garzas Creek,,,,2,,{},{1},{9},False,,12
Georgetown Divide Ditch,,,,2,,{},{1},{9},False,,12
Georgianna Slough,,,,2,,{},{1},{9},False,5,12
Glenn-Colusa Canal,,,,2,,{},{1},{9},False,,12
Goodwin Diversion Dam,,,,2,,{},{1},{9},False,,12
Goose Lake FRS,,,,2,,{},{1},{9},False,,12
Green Valley WD,,(County of Kings),,2,,{},{1},{9},False,,12
Grizzly Forebay,,,,2,,{},{1},{9},False,,12
Grizzly Forebay Tunnel,,,,2,,{},{1},{9},False,,12
Grizzly Tunnel,,,,2,,{},{1},{9},False,,12
HCH001,,,,2,18,{24},{1},{9},False,,12
HCH002,,,,2,18,{24},{1},{9},False,,12
HCS001,,,,2,18,{24},{1},{9},False,,12
HGL006,,,,2,18,{24},{1},{9},False,,12
HHOLE,,,,2,,{},{1},{9},False,,12
HKC002,,,,2,18,{24},{1},{9},False,,12
HNGTN,,,,2,,{},{1},{9},False,,12
HNSLY,,,,2,,{},{1},{9},False,,12
HON004,,,,2,18,{24},{1},{9},False,,12
HON021,,,,2,18,{24},{1},{9},False,,12
HPC000,,,,2,18,{24},{1},{9},False,,12
HPC001,,,,2,18,{24},{1},{9},False,,12
HTCHY,,,,2,,{},{1},{9},False,,12
Halsey Afterbay,,,,2,,{},{1},{9},False,,12
Halsey Forebay,,,,2,,{},{1},{9},False,,12
Hamilton Branch,,,,2,,{},{1},{9},False,,12
Hamilton Branch Powerhouse,,,,2,,{},{1},{9},False,,12
Harding Drain/TID Lateral #5,,,,2,,{},{1},{9},False,,12
Hell Hole Reservoir Local Inflow,,,,2,,{},{1},{9},False,,12
Hendricks Diversion Dam,,,,2,,{},{1},{9},False,,12
Highland Creek,,,,2,,{},{1},{9},False,,12
Honcut Creek,,,,2,,{},{1},{9},False,,12
Hooper Creek,,,,2,,{},{1},{9},False,,12
Hospital and Ingram Creeks,,,,2,,{},{1},{9},False,,12
Hunters Reservoir,,,,2,,{},{1},{9},False,,12
"Hutchinson Creek, Dry Creek",,,,2,,{},{1},{9},False,,12
I1,,,,2,,{},{1},{9},False,,12
I10,,,,2,,{},{1},{9},False,,12
I100,,,,2,,{},{1},{9},False,,12
I108,,,,2,,{},{1},{9},False,,12
I109,,,,2,,{},{1},{9},False,,12
I110,,,,2,,{},{1},{9},False,,12
I11301,,,,2,,{},{1},{9},False,,12
I18,,,,2,,{},{1},{9},False,,12
I20,,,,2,,{},{1},{9},False,,12
I200,,,,2,,{},{1},{9},False,,12
I207,,,,2,,{},{1},{9},False,,12
I217,,,,2,,{},{1},{9},False,,12
I230,,,,2,,{},{1},{9},False,,12
I282,,,,2,,{},{1},{9},False,,12
I285,,,,2,,{},{1},{9},False,,12
I3,,,,2,,{},{1},{9},False,,12
I300,,,,2,,{},{1},{9},False,,12
I302,,,,2,,{},{1},{9},False,,12
I4,,,,2,,{},{1},{9},False,,12
I40,,,,2,,{},{1},{9},False,,12
I400,,,,2,,{},{1},{9},False,,12
I404,,,,2,,{},{1},{9},False,,12
I406,,,,2,,{},{1},{9},False,,12
I406B,,,,2,,{},{1},{9},False,,12
I409,,,,2,,{},{1},{9},False,,12
I41,,,,2,,{},{1},{9},False,,12
I410,,,,2,,{},{1},{9},False,,12
I412,,,,2,,{},{1},{9},False,,12
I413,,,,2,,{},{1},{9},False,,12
I42,,,,2,,{},{1},{9},False,,12
I506,,,,2,,{},{1},{9},False,,12
I52,,,,2,,{},{1},{9},False,,12
I520,,,,2,,{},{1},{9},False,,12
I53,,,,2,,{},{1},{9},False,,12
I561,,,,2,,{},{1},{9},False,,12
I6,,,,2,,{},{1},{9},False,,12
I607,,,,2,,{},{1},{9},False,,12
I76,,,,2,,{},{1},{9},False,,12
I8,,,,2,,{},{1},{9},False,,12
I81,,,,2,,{},{1},{9},False,,12
I9,,,,2,,{},{1},{9},False,,12
I90,,,,2,,{},{1},{9},False,,12
I91,,,,2,,{},{1},{9},False,,12
ICEHS,,,,2,,{},{1},{9},False,,12
IHT002,,,,2,18,{24},{1},{9},False,,12
INDVL,,,,2,,{},{1},{9},False,,12
ING008,,,,2,18,{24},{1},{9},False,,12
I_ALD002,,,,2,,{},{1},{9},False,,12
I_ALD004,,,,2,,{},{1},{9},False,,12
I_ALMNR,,,,2,,{},{1},{9},False,,12
I_ALOHA,,,,2,,{},{1},{9},False,,12
I_AMADR,,,,2,,{},{1},{9},False,,12
I_ANG017,,,,2,,{},{1},{9},False,,12
I_ANT011,,,,2,,{},{1},{9},False,,12
I_ANTLP,,,,2,,{},{1},{9},False,,12
I_BANOS,,,,2,,{},{1},{9},False,,12
I_BASSL,,,,2,,{},{1},{9},False,,12
I_BCC014,,,,2,,{},{1},{9},False,,12
I_BCK040,,,,2,,{},{1},{9},False,,12
I_BCM003,,,,2,,{},{1},{9},False,,12
I_BCN010,,,,2,,{},{1},{9},False,,12
I_BEARD,,,,2,,{},{1},{9},False,,12
I_BGC002,,,,2,,{},{1},{9},False,,12
I_BLKBT,,,,2,,{},{1},{9},False,,12
I_BOC002,,,,2,,{},{1},{9},False,,12
I_BOWMN,,,,2,,{},{1},{9},False,,12
I_BRC002,,,,2,,{},{1},{9},False,,12
I_BRC003,,,,2,,{},{1},{9},False,,12
I_BRR023,,,,2,,{},{1},{9},False,,12
I_BSH003,,,,2,,{},{1},{9},False,,12
I_BSM001,,,,2,,{},{1},{9},False,,12
I_BTC048,,,,2,,{},{1},{9},False,,12
I_BTL006,,,,2,,{},{1},{9},False,,12
I_BTVLY,,,,2,,{},{1},{9},False,,12
I_BUCKS,,,,2,,{},{1},{9},False,,12
I_BUR005,,,,2,,{},{1},{9},False,,12
I_BVC007,,,,2,,{},{1},{9},False,,12
I_C61002,,,,2,,{},{1},{9},False,,12
I_C62001,,,,2,,{},{1},{9},False,,12
I_CAA245,,,,2,,{},{1},{9},False,,12
I_CAP000,,,,2,,{},{1},{9},False,,12
I_CAPLS,,,,2,,{},{1},{9},False,,12
I_CCH053,,,,2,,{},{1},{9},False,,12
I_CFS001,,,,2,,{},{1},{9},False,,12
I_CHC000,,,,2,,{},{1},{9},False,,12
I_CHW031,,,,2,,{},{1},{9},False,,12
I_CHY006,,,,2,,{},{1},{9},False,,12
I_CLR011,,,,2,,{},{1},{9},False,1,12
I_CLRLK,,,,2,,{},{1},{9},False,1,12
I_CLV026,,,,2,,{},{1},{9},False,,12
I_CMBIE,,,,2,,{},{1},{9},False,,12
I_CMCHE,,,,2,,{},{1},{9},False,,12
I_CMP001,,,,2,,{},{1},{9},False,,12
I_CMP014,,,,2,,{},{1},{9},False,,12
I_CMPFW,,,,2,,{},{1},{9},False,,12
I_COL003,,,,2,,{},{1},{9},False,,12
I_COT033,,,,2,,{},{1},{9},False,,12
I_COW014,,,,2,,{},{1},{9},False,1,12
I_CQC001,,,,2,,{},{1},{9},False,,12
I_CRC002,,,,2,,{},{1},{9},False,,12
I_CSM035,,,,2,,{},{1},{9},False,,12
I_CVY009,,,,2,,{},{1},{9},False,,12
I_CWD018,,,,2,,{},{1},{9},False,1,12
I_CYN009,,,,2,,{},{1},{9},False,,12
I_DAVIS,,,,2,,{},{1},{9},False,,12
I_DBC024,,,,2,,{},{1},{9},False,,12
I_DCC010,,,,2,,{},{1},{9},False,,12
I_DCM027,,,,2,,{},{1},{9},False,,12
I_DCT050,,,,2,,{},{1},{9},False,,12
I_DED044,,,,2,,{},{1},{9},False,,12
I_DEE023,,,,2,,{},{1},{9},False,,12
I_DER001,,,,2,,{},{1},{9},False,,12
I_DER004,,,,2,,{},{1},{9},False,,12
I_DHC021,,,,2,,{},{1},{9},False,,12
I_DONLL,,,,2,,{},{1},{9},False,,12
I_DPC008,,,,2,,{},{1},{9},False,,12
I_DRC012,,,,2,,{},{1},{9},False,,12
I_DSC035,,,,2,,{},{1},{9},False,,12
I_EBF001,,,,2,,{},{1},{9},False,,12
I_EBTML,,,,2,,{},{1},{9},False,,12
I_ECHOL,,,,2,,{},{1},{9},False,,12
I_EDSON,,,,2,,{},{1},{9},False,,12
I_ELD027,,,,2,,{},{1},{9},False,,12
I_ELENR,,,,2,,{},{1},{9},False,,12
I_ELY001,,,,2,,{},{1},{9},False,,12
I_ENGLB,,,,2,,{},{1},{9},False,,12
I_EPARK,,,,2,,{},{1},{9},False,,12
I_ESTMN,,,,2,,{},{1},{9},False,,12
I_FLRNC,,,,2,,{},{1},{9},False,,12
I_FOLSM,,,,2,,{},{1},{9},False,,12
I_FRDYC,,,,2,,{},{1},{9},False,,12
I_FRMAN,,,,2,,{},{1},{9},False,,12
I_FRMDW,,,,2,,{},{1},{9},False,,12
I_FRNCH,,,,2,,{},{1},{9},False,,12
I_FRS046,,,,2,,{},{1},{9},False,,12
I_FSL012,,,,2,,{},{1},{9},False,,12
I_GERLE,,,,2,,{},{1},{9},False,,12
I_GRZ012,,,,2,,{},{1},{9},False,,12
I_GZL009,,,,2,,{},{1},{9},False,,12
I_HHOLE,,,,2,,{},{1},{9},False,,12
I_HNGTN,,,,2,,{},{1},{9},False,,12
I_HNSLY,,,,2,,{},{1},{9},False,,12
I_HON021,,,,2,,{},{1},{9},False,,12
I_HPC001,,,,2,,{},{1},{9},False,,12
I_HTCHY,,,,2,,{},{1},{9},False,,12
I_ICEHS,,,,2,,{},{1},{9},False,,12
I_INDVL,,,,2,,{},{1},{9},False,,12
I_ING008,,,,2,,{},{1},{9},False,,12
I_JBP006,,,,2,,{},{1},{9},False,,12
I_JKSMD,,,,2,,{},{1},{9},False,,12
I_JNKSN,,,,2,,{},{1},{9},False,,12
I_JWB001,,,,2,,{},{1},{9},False,,12
I_LCBRF,,,,2,,{},{1},{9},False,,12
I_LCC038,,,,2,,{},{1},{9},False,,12
I_LDC029,,,,2,,{},{1},{9},False,,12
I_LGRSV,,,,2,,{},{1},{9},False,,12
I_LJC022,,,,2,,{},{1},{9},False,,12
I_LKVLY,,,,2,,{},{1},{9},False,,12
I_LLOYD,,,,2,,{},{1},{9},False,,12
I_LNG012,,,,2,,{},{1},{9},False,,12
I_LOONL,,,,2,,{},{1},{9},False,,12
I_LOSVQ,,,,2,,{},{1},{9},False,,12
I_LPC007,,,,2,,{},{1},{9},False,,12
I_LRB004,,,,2,,{},{1},{9},False,,12
I_LWSTN,,,,2,,{},{1},{9},False,,12
I_LYONS,,,,2,,{},{1},{9},False,,12
I_MAMTH,,,,2,,{},{1},{9},False,,12
I_MCD055,,,,2,,{},{1},{9},False,,12
I_MCLRE,,,,2,,{},{1},{9},False,1,12
I_MERLC,,,,2,,{},{1},{9},False,2,12
I_MFA001,,,,2,,{},{1},{9},False,,12
I_MFA023,,,,2,,{},{1},{9},False,,12
I_MFA025,,,,2,,{},{1},{9},False,,12
I_MFA036,,,,2,,{},{1},{9},False,,12
I_MFF019,,,,2,,{},{1},{9},False,,12
I_MFF087,,,,2,,{},{1},{9},False,,12
I_MFM008,,,,2,,{},{1},{9},False,,12
I_MFS013,,,,2,,{},{1},{9},False,,12
I_MFS022,,,,2,,{},{1},{9},False,,12
I_MFS047,,,,2,,{},{1},{9},False,,12
I_MFT000,,,,2,,{},{1},{9},False,,12
I_MFY013,,,,2,,{},{1},{9},False,,12
I_MIL003,,,,2,,{},{1},{9},False,,12
I_MLC006,,,,2,,{},{1},{9},False,,12
I_MLRTN,,,,2,,{},{1},{9},False,,12
I_MNS000,,,,2,,{},{1},{9},False,,12
I_MOC003,,,,2,,{},{1},{9},False,,12
I_MOK079,,,,2,,{},{1},{9},False,,12
I_MON005,,,,2,,{},{1},{9},False,,12
I_MPS038,,,,2,,{},{1},{9},False,,12
I_MSH015,,,,2,,{},{1},{9},False,,12
I_MTMDW,,,,2,,{},{1},{9},False,,12
I_NBLDB,,,,2,,{},{1},{9},False,,12
I_NFA016,,,,2,,{},{1},{9},False,,12
I_NFA022,,,,2,,{},{1},{9},False,,12
I_NFA054,,,,2,,{},{1},{9},False,,12
I_NFF029,,,,2,,{},{1},{9},False,,12
I_NFF046,,,,2,,{},{1},{9},False,,12
I_NFF058,,,,2,,{},{1},{9},False,,12
I_NFM010,,,,2,,{},{1},{9},False,,12
I_NFS003,,,,2,,{},{1},{9},False,,12
I_NFS005,,,,2,,{},{1},{9},False,,12
I_NFS009,,,,2,,{},{1},{9},False,,12
I_NFS033,,,,2,,{},{1},{9},False,,12
I_NFT008,,,,2,,{},{1},{9},False,,12
I_NFW006,,,,2,,{},{1},{9},False,,12
I_NFW009,,,,2,,{},{1},{9},False,,12
I_NFW026,,,,2,,{},{1},{9},False,,12
I_NFY029,,,,2,,{},{1},{9},False,,12
I_NHGAN,,,,2,,{},{1},{9},False,,12
I_NLC003,,,,2,,{},{1},{9},False,,12
I_NMA003,,,,2,,{},{1},{9},False,,12
I_NNA013,,,,2,,{},{1},{9},False,,12
I_NSC001,,,,2,,{},{1},{9},False,,12
I_OGN005,,,,2,,{},{1},{9},False,,12
I_ORG000,,,,2,,{},{1},{9},False,,12
I_OROVL,,,,2,,{},{1},{9},False,,12
I_ORT014,,,,2,,{},{1},{9},False,,12
I_OWN040,,,,2,,{},{1},{9},False,,12
I_PARDE,,,,2,,{},{1},{9},False,,12
I_PCRST,,,,2,,{},{1},{9},False,,12
I_PEDRO,,,,2,,{},{1},{9},False,,12
I_PLC007,,,,2,,{},{1},{9},False,,12
I_PLM001,,,,2,,{},{1},{9},False,,12
I_PTH070,,,,2,,{},{1},{9},False,,12
I_PTM002,,,,2,,{},{1},{9},False,,12
I_PYN001,,,,2,,{},{1},{9},False,,12
I_PYR001,,,,2,,{},{1},{9},False,,12
I_QNT005,,,,2,,{},{1},{9},False,,12
I_RCK001,,,,2,,{},{1},{9},False,,12
I_RDNGR,,,,2,,{},{1},{9},False,,12
I_RLIEF,,,,2,,{},{1},{9},False,,12
I_RLLNS,,,,2,,{},{1},{9},False,,12
I_RSS001,,,,2,,{},{1},{9},False,,12
I_RUB002,,,,2,,{},{1},{9},False,,12
I_RUB047,,,,2,,{},{1},{9},False,,12
I_RVPHB,,,,2,,{},{1},{9},False,,12
I_SCOTF,,,,2,,{},{1},{9},False,,12
I_SCW008,,,,2,,{},{1},{9},False,,12
I_SFA030,,,,2,,{},{1},{9},False,,12
I_SFA040,,,,2,,{},{1},{9},False,,12
I_SFA066,,,,2,,{},{1},{9},False,,12
I_SFA076,,,,2,,{},{1},{9},False,,12
I_SFD003,,,,2,,{},{1},{9},False,,12
I_SFF008,,,,2,,{},{1},{9},False,,12
I_SFF011,,,,2,,{},{1},{9},False,,12
I_SFM005,,,,2,,{},{1},{9},False,,12
I_SFR006,,,,2,,{},{1},{9},False,,12
I_SFS030,,,,2,,{},{1},{9},False,,12
I_SFS033,,,,2,,{},{1},{9},False,,12
I_SFT003,,,,2,,{},{1},{9},False,,12
I_SFW001,,,,2,,{},{1},{9},False,,12
I_SFW006,,,,2,,{},{1},{9},False,,12
I_SFY007,,,,2,,{},{1},{9},False,,12
I_SFY048,,,,2,,{},{1},{9},False,,12
I_SGRGE,,,,2,,{},{1},{9},False,,12
I_SHSTA,,,,2,,{},{1},{9},False,,12
I_SHVER,,,,2,,{},{1},{9},False,,12
I_SILVR,,,,2,,{},{1},{9},False,,12
I_SJR258,,,,2,,{},{1},{9},False,2,12
I_SJR265,,,,2,,{},{1},{9},False,2,12
I_SJR288,,,,2,,{},{1},{9},False,2,12
I_SJR305,,,,2,,{},{1},{9},False,2,12
I_SLC003,,,,2,,{},{1},{9},False,,12
I_SLF009,,,,2,,{},{1},{9},False,,12
I_SLO007,,,,2,,{},{1},{9},False,5,12
I_SLT009,,,,2,,{},{1},{9},False,,12
I_SLTSP,,,,2,,{},{1},{9},False,,12
I_SLUIS,,,,2,,{},{1},{9},False,,12
I_SLV006,,,,2,,{},{1},{9},False,,12
I_SLV015,,,,2,,{},{1},{9},False,,12
I_SLYCK,,,,2,,{},{1},{9},False,,12
I_SPICE,,,,2,,{},{1},{9},False,,12
I_SPLDG,,,,2,,{},{1},{9},False,,12
I_SSC001,,,,2,,{},{1},{9},False,,12
I_STMPY,,,,2,,{},{1},{9},False,,12
I_STS059,,,,2,,{},{1},{9},False,2,12
I_STS072,,,,2,,{},{1},{9},False,2,12
I_TGC003,,,,2,,{},{1},{9},False,,12
I_THM028,,,,2,,{},{1},{9},False,,12
I_TRNTY,,,,2,,{},{1},{9},False,,12
I_TSC001,,,,2,,{},{1},{9},False,,12
I_TULOC,,,,2,,{},{1},{9},False,4,12
I_TUO054,,,,2,,{},{1},{9},False,2,12
I_TUO105,,,,2,,{},{1},{9},False,2,12
I_UBEAR,,,,2,,{},{1},{9},False,,12
I_UNVLY,,,,2,,{},{1},{9},False,,12
I_WBF006,,,,2,,{},{1},{9},False,,12
I_WBF015,,,,2,,{},{1},{9},False,,12
I_WBF030,,,,2,,{},{1},{9},False,,12
I_WBR001,,,,2,,{},{1},{9},False,,12
I_WKYTN,,,,2,,{},{1},{9},False,,12
I_WLF013,,,,2,,{},{1},{9},False,,12
I_WRM004,,,,2,,{},{1},{9},False,,12
I_WWC001,,,,2,,{},{1},{9},False,,12
Indian Slough,,,,2,,{},{1},{9},False,5,12
Inflow  to Donnells Lake,,,,2,,{},{1},{9},False,,12
Inflow  to Lyons Reservoir,,,,2,,{},{1},{9},False,,12
Inflow to,,Fordyce Lake,,2,,{},{1},{9},False,,12
Inflow to Beardsley Lake,,,,2,,{},{1},{9},False,,12
Inflow to Cherry Lake,,,,2,,{},{1},{9},False,,12
Inflow to Cole Creek,,,,2,,{},{1},{9},False,,12
Inflow to French Lake,,,,2,,{},{1},{9},False,,12
Inflow to French Meadows,,,,2,,{},{1},{9},False,,12
Inflow to Hetch Hetchy Reservoir,,,,2,,{},{1},{9},False,,12
Inflow to Ice House,,,,2,,{},{1},{9},False,,12
Inflow to Lake,,Valley Reservoir,,2,,{},{1},{9},False,,12
Inflow to Lake Eleanor,,,,2,,{},{1},{9},False,,12
Inflow to Loon Lake,,,,2,,{},{1},{9},False,,12
Inflow to PinecCrest Lake,,,,2,,{},{1},{9},False,,12
Inflow to Pyramid Creek,,,,2,,{},{1},{9},False,,12
Inflow to Rubicon Reservoir,,,,2,,{},{1},{9},False,,12
Inflow to Salt Springs Reservoir,,,,2,,{},{1},{9},False,,12
Inflow to Silver Lake,,,,2,,{},{1},{9},False,,12
Inflow to South Fork of Deer Creek,,Upstream from Diversion Dam,,2,,{},{1},{9},False,,12
Inflow to Stumpy Meadows Reservoir,,,,2,,{},{1},{9},False,,12
Inflow to Tiger Creek,,,,2,,{},{1},{9},False,,12
Inflow to Union Valley Reservoir,,,,2,,{},{1},{9},False,,12
Inflow to Upper and Lower Bear River Reservoirs,,,,2,,{},{1},{9},False,,12
Inflows  to NF Stanislaus River,,,,2,,{},{1},{9},False,,12
Interbay Dam,,,,2,,{},{1},{9},False,,12
Interstate 99 Roadbridge,,Flow Requirement,,2,,{},{1},{9},False,,12
Intertie,,,,2,,{},{1},{9},False,,12
JBC000,,,,2,18,{24},{1},{9},False,,12
JBC002,,,,2,18,{24},{1},{9},False,,12
JBC004,,,,2,18,{24},{1},{9},False,,12
JBC008,,,,2,18,{24},{1},{9},False,,12
JBP006,,,,2,18,{24},{1},{9},False,,12
JBT004,,,,2,18,{24},{1},{9},False,,12
JCK002,,,,2,18,{24},{1},{9},False,,12
JKSMD,,,,2,,{},{1},{9},False,,12
JLIND,,,,2,,{},{1},{9},False,,12
JNKSN,,,,2,,{},{1},{9},False,,12
JWB001,,,,2,18,{24},{1},{9},False,,12
JWS004,,,,2,18,{24},{1},{9},False,,12
Jackson Creek,,,,2,,{},{1},{9},False,,12
Jackson Meadows,,Reservoir,,2,,{},{1},{9},False,,12
James Bypass,,,,2,,{},{1},{9},False,,12
Jawbone Creek,,,,2,,{},{1},{9},False,,12
Joint Board Canal,,,,2,,{},{1},{9},False,,12
Jones Pumping Plant,,,,2,,{},{1},{9},False,,12
Junction Reservoir,,,,2,,{},{1},{9},False,,12
KCWA R-15A-16A,,,,2,,{},{1},{9},False,,12
KLR005,,,,2,18,{24},{1},{9},False,,12
KLR006,,,,2,18,{24},{1},{9},False,,12
KPA008,,,,2,18,{24},{1},{9},False,,12
KPM010,,,,2,18,{24},{1},{9},False,,12
KRCKH,,,,2,,{},{1},{9},False,,12
KRT000,,,,2,18,{24},{1},{9},False,,12
KSWCK,,,,2,,{},{1},{9},False,,12
KWB Local Element Demand,,,,2,,{},{1},{9},False,,12
Kellogg Creek,,,,2,,{},{1},{9},False,,12
Kelly Ridge Powerhouse,,,,2,,{},{1},{9},False,,12
Kennedy Creek Inflow to MF Stanislaus River,,,,2,,{},{1},{9},False,,12
Kern River,,Intertie,,2,,{},{1},{9},False,,12
Keystone Canal,,,,2,,{},{1},{9},False,,12
King R-8C,,,,2,,{},{1},{9},False,,12
Knights Landing Ridge Cut,,,,2,,{},{1},{9},False,,12
L172,,,,2,,{},{1},{9},False,,12
L590,,,,2,,{},{1},{9},False,,12
LBC001,,,,2,18,{24},{1},{9},False,,12
LBC010,,,,2,18,{24},{1},{9},False,,12
LBC030,,,,2,18,{24},{1},{9},False,,12
LBC031,,,,2,18,{24},{1},{9},False,,12
LBC032,,,,2,18,{24},{1},{9},False,,12
LBC038,,,,2,18,{24},{1},{9},False,,12
LBC040,,,,2,18,{24},{1},{9},False,,12
