from_element_id,to_element_id,from_element_code,to_element_code,created_by,connection_type,source_id
2752,98,D_PSC013_WTPDEF,PSC013,2,diversion,5
298,1827,PSC020,D_PSC020_WTPCMT,2,operational,5
1190,6736,D_WTPCMT_SUISN,Suisun City,2,diversion,5
1827,5658,D_PSC020_WTPCMT,WTP CMT,2,diversion,5
4687,190,WTP WMN,D_WTPWMN_FRFLD,2,operational,5
1676,1745,PSC024,D_PSC024_WTPWMN,2,operational,5
1676,1487,PSC024,D_PSC024_SIDSH,2,operational,5
1142,4923,D_WTPJAC_NAPA,"Napa, St. Helena, Calistoga",2,diversion,5
5723,1142,WTP JAC,D_WTPJAC_NAPA,2,operational,5
1837,5723,D_NBA027_WTPJAC,WTP JAC,2,diversion,5
6249,2960,WTP AMC,D_WTPAMC_AMCYN,2,operational,5
2960,5417,D_WTPAMC_AMCYN,City of American Canyon,2,diversion,5
2552,6249,D_NBA027_WTPAMC,WTP AMC,2,diversion,5
2864,261,NBA021,C_NBA021,2,operational,5
781,2552,NBA027,D_NBA027_WTPAMC,2,operational,5
261,781,C_NBA021,NBA027,2,operational,5
2267,2864,C_NBA011,NBA021,2,operational,5
2032,711,NBA009,C_NBA009,2,operational,5
4473,6089,C_CSL004B,BKR004,2,operational,5
6089,4757,BKR004,D_BKR004_NBA009,2,operational,5
2298,2267,NBA011,C_NBA011,2,operational,5
711,2298,C_NBA009,NBA011,2,operational,5
577,4251,D_VJB000_WTPFMH,WTP FMH,2,diversion,5
876,6894,D_VJB000_WTPBNC,WTP BNC,2,diversion,5
79,4077,D_WTPFMH_VLLJO,City of Vallejo,2,diversion,5
1536,3706,D_WTPBNC_BNCIA,City of Benicia,2,diversion,5
6714,2592,SG411_YBP002_70,YBP002,2,operational,5
4861,2875,SG410_YBP007_70,YBP007,2,operational,5
1446,1839,SR_25_CSL005,CSL005,2,storage_return,5
4613,4817,CSL004,C_CSL004A,2,operational,5
388,2427,C_PTH007,YBP020,2,operational,5
2597,2427,SP_SAC066_YBP020,YBP020,2,operational,5
1584,2136,SAC065,D_SAC065_WTPBTB,2,operational,5
2526,299,PSC006,D_PSC006_25_PA2,2,operational,5
299,4833,D_PSC006_25_PA2,25_PA2 Maine Prarie WD,2,diversion,5
2095,2787,TCC085,C_TCC085,2,operational,5
322,287,I_COW014,COW014,2,operational,5
6278,2126,SG213_COW003_33,COW003,2,operational,5
4239,287,SG211_COW014_33,COW014,2,operational,5
6489,678,Paynes and Sevenmile Creeks,I_PYN001,2,operational,5
678,1929,I_PYN001,PYN001,2,operational,5
1779,1471,I_ANT011,ANT011,2,operational,5
4415,6377,Sly Creek,I_SLYCK,2,operational,5
5688,480,SG269_BCC012_50,BCC012,2,operational,5
1367,5841,D_MIO023_12_NU1,12_NU1 CalWater (Oroville),2,diversion,5
441,215,C_GCC015,GCC022,2,operational,5
1171,945,C_CBD001,CBD001,2,operational,5
5995,2383,WTP BTB,D_WTPBTB_21_PU,2,operational,5
2540,253,RFS22,R_RFS22_EMD001,2,operational,5
1494,577,VJB000,D_VJB000_WTPFMH,2,operational,5
6894,1536,WTP BNC,D_WTPBNC_BNCIA,2,operational,5
4251,79,WTP FMH,D_WTPFMH_VLLJO,2,operational,5
5638,77,WTP TAB,D_WTPTAB_TVAFB,2,operational,5
2032,1772,NBA009,D_NBA009_WTPTAB,2,operational,5
4757,2032,D_BKR004_NBA009,NBA009,2,diversion,5
1866,5346,D_CBD028_08S_PA,08S_PA Colusa Drain MWC (part),2,diversion,5
1865,1588,R_08S_NA2_RFS8S,RFS8S,2,return,5
1300,6242,I_NBLDB,Local Inflow to New Bullards Bar Reservoir,2,operational,5
532,2663,SR_14_YUB011,YUB011,2,storage_return,5
2787,2531,C_TCC085,TCC111,2,operational,5
654,6114,R_17S_SA_SAC085,17S_SA Misc. FRSA Diverters,2,return,5
5871,6281,D_WTPEDH_ELDID_NU3,ELDID_NU3,2,diversion,5
2521,2579,R_04_NU2_SAC217,SAC217,2,return,5
5470,2521,"04_NU2 City of Corning, Gerber-Las Flores CSD, Small Communities",R_04_NU2_SAC217,2,operational,5
316,5200,D_DWRPS2_11_NA,"11_NA Sutter Butte MWC, Non-District",2,diversion,5
3964,1104,16_NA1 Non-District,R_16_NA1_DWRPS2,2,operational,5
2163,547,PSC003,C_PSC003,2,operational,5
1516,2319,WLWWTP,R_WLWWTP_YBP032,2,operational,5
2466,1696,BRR061,C_BRR061,2,operational,5
2421,2169,BRR066,C_BRR066,2,operational,5
4090,1141,SG232_SAC232_39,SAC232,2,operational,5
9,2955,C_RLLNS,BRR050,2,operational,5
2151,417,CLR011,C_CLR011,2,operational,5
2191,6837,OMR013,C_OMR013A,2,operational,5
729,2958,BTL006,D_BTL006_03_NA,2,operational,5
6977,11,Thomes Creek,I_THM028,2,operational,5
3830,661,SG328_CBD005_56,CBD005,2,operational,5
463,476,CBD028,D_CBD028_08S_SA3,2,operational,5
2282,2373,MFY012,C_MFY012,2,operational,5
978,2282,C_MFY013,MFY012,2,operational,5
2364,1231,SP_SAC159_BTC003,BTC003,2,operational,5
2716,6623,SAC078,D_SAC078_22_SA1,2,operational,5
5843,140,SG417_SAC000_71,SAC000,2,operational,5
2218,1077,CCC019,D_CCC019_CCWD,2,operational,5
2276,2218,C_CCC007,CCC019,2,operational,5
2840,2276,CCC007,C_CCC007,2,operational,5
2123,244,CHIPPS,D_CHIPPS_CCC019,2,operational,5
244,2218,D_CHIPPS_CCC019,CCC019,2,diversion,5
5914,56,Kellogg Creek,I_LOSVQ,2,operational,5
5350,768,WTP VNY,D_WTPVNY_26S_PU5,2,operational,5
357,250,SR_26S_MOK014,MOK014,2,storage_return,5
727,410,C_WBF006,NFF008,2,operational,5
410,554,NFF008,C_NFF008,2,operational,5
155,1994,FTR074,C_FTR074,2,operational,5
2619,1423,SAC159,D_SAC159_08N_SA1,2,operational,5
5677,975,SG342_FTR063_59,FTR063,2,operational,5
1178,752,SAC207,C_SAC207,2,operational,5
1938,1522,STN009,C_STN009,2,operational,5
2626,1938,C_STN014,STN009,2,operational,5
692,2478,SR_06_CBD049,CBD049,2,storage_return,5
2110,1993,C_GCC065,CBD031,2,operational,5
2618,1993,C_CBD031,CBD031,2,operational,5
6626,1169,Local Inflow to Cache Creek,I_CCH053,2,operational,5
6983,1912,SG224_SAC259_37,SAC259,2,operational,5
6900,1746,SG228_SAC254_39,SAC254,2,operational,5
6561,2411,SG229_SAC250_39,SAC250,2,operational,5
4037,1302,SG298_SAC115_53,SAC115,2,operational,5
5660,1875,WTP DEF,D_WTPDEF_25_PU,2,operational,5
1875,6148,D_WTPDEF_25_PU,25_PU City of Vacaville,2,diversion,5
190,6502,D_WTPWMN_FRFLD,City of Fairfield,2,diversion,5
1745,4687,D_PSC024_WTPWMN,WTP WMN,2,diversion,5
5408,1661,SG230_SAC247_39,SAC247,2,operational,5
781,6854,NBA027,D_NBA027_NBALOS,2,operational,5
2268,4583,D_WEC005_11_PR,11_PR Upper Butte Basin Wildlife Area Howard Slough Unit and Little Dry Creek,2,diversion,5
6837,791,C_OMR013A,OMR002,2,operational,5
1812,5530,I_MSH015,Marsh Creek,2,operational,5
734,2133,DD_OMR027_OMR,OMR027,2,operational,5
1978,2057,SJR009,C_SJR009,2,operational,5
1476,1128,D_OMR021_ORP000,ORP000,2,diversion,5
377,1389,SJR006,C_SJR006,2,operational,5
1996,1443,DRC005,D_DRC005_05_NA,2,operational,5
1443,5500,D_DRC005_05_NA,"05_NA Los Molinos MWC, Non-District Misc Settlement Contractors",2,diversion,5
6380,2478,SG318_CBD049_55,CBD049,2,operational,5
2478,2965,CBD049,D_CBD049_08N_SA1,2,operational,5
2478,1715,CBD049,D_CBD049_08N_PA,2,operational,5
186,3850,R_08N_SA2_CBD049,08N_SA2 Glenn-Colusa ID (part),2,return,5
1278,3850,D_GCC027_08N_SA2,08N_SA2 Glenn-Colusa ID (part),2,diversion,5
2198,1450,R_07N_NA_CBD044,CBD044,2,return,5
1115,2478,R_08N_PR1_CBD049,CBD049,2,return,5
1115,5029,R_08N_PR1_CBD049,08N_PR1 Sacramento NWR,2,return,5
1672,5029,D_GCC027_08N_PR1,08N_PR1 Sacramento NWR,2,diversion,5
274,5126,R_08S_SA2_CBD037,08S_SA2 Glenn-Colusa ID (part),2,return,5
1862,1226,GCC050,C_GCC050,2,operational,5
1226,1205,C_GCC050,GCC056,2,operational,5
1461,1862,C_GCC046,GCC050,2,operational,5
1463,1461,GCC046,C_GCC046,2,operational,5
1092,1463,C_GCC042,GCC046,2,operational,5
2484,1205,D_GCC056_08S_PR,GCC056,2,diversion,5
680,5126,D_CBD041_08S_SA2,08S_SA2 Glenn-Colusa ID (part),2,diversion,5
1664,6326,D_CBD037_08S_PR,08S_PR Colusa NWR,2,diversion,5
2549,1664,CBD037,D_CBD037_08S_PR,2,operational,5
1820,2976,GCC060,C_GCC060,2,operational,5
1205,771,GCC056,C_GCC056,2,operational,5
771,1820,C_GCC056,GCC060,2,operational,5
2976,334,C_GCC060,GCC065,2,operational,5
4966,463,SG324_CBD028_56,CBD028,2,operational,5
512,4615,CBC001,D_CBC001_CBCLOS,2,operational,5
1264,4467,BEC021,D_BEC021_BECLOS,2,operational,5
4491,377,SG203_SJR006_31,SJR006,2,operational,5
936,5170,D_SJR006_ANTOC,City of Antioch,2,diversion,5
377,936,SJR006,D_SJR006_ANTOC,2,operational,5
453,924,CHCGO,C_CHCGO,2,operational,5
2651,453,C_CHIPPS,CHCGO,2,operational,5
2840,2756,CCC007,D_CCC007_ANTOC,2,operational,5
2756,5170,D_CCC007_ANTOC,City of Antioch,2,diversion,5
541,82,SAC169,C_SAC169,2,operational,5
2548,4500,D_SEC009_17S_PR,17S_PR Sutter NWR,2,diversion,5
1958,2548,SEC009,D_SEC009_17S_PR,2,operational,5
646,2568,C_BRR072,BRR067,2,operational,5
1813,282,C_BRR073,BRR072,2,operational,5
282,646,BRR072,C_BRR072,2,operational,5
905,2005,YUB022,C_YUB022,2,operational,5
2005,2589,C_YUB022,YUB014,2,operational,5
652,905,C_YUB023,YUB022,2,operational,5
1184,273,C_YUB024,YUB023,2,operational,5
1003,273,C_DER001,YUB023,2,operational,5
1258,355,I_ENGLB,ENGLB,2,operational,5
355,3590,ENGLB,E_ENGLB,2,operational,5
123,5367,D_CGT005_14_NA,14_NA Browns Valley ID,2,diversion,5
184,3560,D_CLRLK_CLLPT,Clearlake-Lakeport,2,diversion,5
230,184,CLRLK,D_CLRLK_CLLPT,2,operational,5
240,2021,SAC296,C_SAC296,2,operational,5
3640,2154,WTP FTH,D_WTPFTH_02_SU,2,operational,5
1807,3640,D_SAC296_WTPFTH,WTP FTH,2,diversion,5
1807,240,D_SAC296_WTPFTH,SAC296,2,diversion,5
2512,4313,D_MTC000_09_PR,09_PR Upper Butte Wildlife Area and Sacramento River NWR - Llano Seco Units,2,diversion,5
2675,541,CT_BUTTECITY,SAC169,2,operational,5
476,4625,D_CBD028_08S_SA3,"08S_SA3 RD 108, River Garden Farms, Misc. Settlement Contractors",2,diversion,5
4617,1865,08S_NA2 Non-District,R_08S_NA2_RFS8S,2,operational,5
6496,2209,08S_NA1 Non-District,R_08S_NA1_CBD031,2,operational,5
5428,2061,SG207_SAC289_32,SAC289,2,operational,5
1131,43,CT_BENDBRIDGE,SAC257,2,operational,5
6562,908,SG262_SAC196_48,SAC196,2,operational,5
2085,2483,CT_WILKINSSL,SAC120,2,operational,5
644,2802,FTR003,D_FTR003_22_SA2,2,operational,5
4484,1734,SG403_PTH011_69,PTH011,2,operational,5
4053,114,SG404_PTH007_69,PTH007,2,operational,5
1652,114,CT_DAVIS,PTH007,2,operational,5
6458,2982,SG394_CCH006_68,CCH006,2,operational,5
4489,558,SG393_CCH012_68,CCH012,2,operational,5
22,558,CT_YOLO,CCH012,2,operational,5
3725,421,SG359_BRR011_62,BRR011,2,operational,5
259,7033,D_BRR017_23_NA,"23_NA Camp Far West ID, South Sutter WD, Non-District",2,diversion,5
1212,2838,CT_WHEATLAND,CMPFW,2,operational,5
176,355,CT_SMARTVILLE,ENGLB,2,operational,5
3855,1416,04_NU1 City of Red Bluff (part),R_04_NU1_SAC240,2,operational,5
6232,1441,SG254_SAC224_46,SAC224,2,operational,5
6719,1895,26N_NU2 Carmichael WD,R_26N_NU2_SRWWTP,2,operational,5
2852,2475,AMR015,C_AMR015,2,operational,5
2185,6719,D_WTPBJM_26N_NU2,26N_NU2 Carmichael WD,2,diversion,5
2970,2317,C_FSC003,FSC013,2,operational,5
3938,368,WTP COL,D_WTPCOL_26S_PU2,2,operational,5
368,4001,D_WTPCOL_26S_PU2,26S_PU2 Golden State WC,2,diversion,5
2963,1018,R_26S_NU4_RFS26S,RFS26S,2,return,5
4436,2288,S_NTOMA,D_NTOMA_FSC003,2,operational,5
2288,1904,D_NTOMA_FSC003,FSC003,2,diversion,5
1619,1137,AMR022,C_AMR022,2,operational,5
1018,2450,RFS26S,R_RFS26S_AMR020,2,operational,5
669,821,CT_FAIROAKS,FOLSM,2,operational,5
376,521,I_SFA040,SFA040,2,operational,5
6170,499,"26N_PU3, Orange Vale WC, Citrus Heights WD, Fair Oaks WD",R_26N_PU3_SRWWTP,2,operational,5
5330,1962,WTP SJP,D_WTPSJP_26N_PU2,2,operational,5
1118,5330,D_FOLSM_WTPSJP,WTP SJP,2,diversion,5
6637,1238,"26N_NU5 Golden State WC, Sacramento County WA Zone 41, Del Paso Manor WD, Cal. Am WC",R_26N_NU5_SRWWTP,2,operational,5
1234,306,R_26N_NU4_SRWWTP,SRWWTP,2,return,5
1234,6906,R_26N_NU4_SRWWTP,26N_NU4 Sacramento Suburban WD (Aracde),2,return,5
2693,6192,D_WTPFBN_26N_NU3,26N_NU3 City of Sacramento North of River,2,diversion,5
3554,2260,WTP FBN,D_WTPFBN_26N_NU1,2,operational,5
3554,2693,WTP FBN,D_WTPFBN_26N_NU3,2,operational,5
4998,2093,WTP SAC,D_WTPSAC_26N_NU3,2,operational,5
2093,6192,D_WTPSAC_26N_NU3,26N_NU3 City of Sacramento North of River,2,diversion,5
585,892,SAC003,C_SAC003,2,operational,5
140,2636,SAC000,DD_SAC000_SACW,2,operational,5
5758,644,SG365_FTR003_64,FTR003,2,operational,5
508,6821,D_SAC281_02_NA,02_NA Non-District,2,diversion,5
1382,508,SAC281,D_SAC281_02_NA,2,operational,5
2418,535,SAC273,D_SAC273_03_NA,2,operational,5
535,4099,D_SAC273_03_NA,03_NA Non-District,2,diversion,5
4099,749,03_NA Non-District,R_03_NA_SAC269,2,operational,5
596,1580,SAC185,D_SAC185_09_NA,2,operational,5
961,4290,D_SAC185_08N_NA,08N_NA Non-District,2,diversion,5
596,961,SAC185,D_SAC185_08N_NA,2,operational,5
1580,5602,D_SAC185_09_NA,"09_NA Llano Seco Rancho, Dayton MWC, Non-District",2,diversion,5
2419,2501,SAC146,D_SAC146_08S_NA1,2,operational,5
2501,6496,D_SAC146_08S_NA1,08S_NA1 Non-District,2,diversion,5
1791,2212,D_BSL000_SAC141,SAC141,2,diversion,5
576,2419,SR_08S_SAC146,SAC146,2,storage_return,5
2794,4177,D_SAC109_19_SA,"19_SA Sutter MWC (part), Pelger MWC, Bardis et al., Misc. Settlement Contractors",2,diversion,5
51,1082,SAC129,D_SAC129_08S_NA2,2,operational,5
1082,4617,D_SAC129_08S_NA2,08S_NA2 Non-District,2,diversion,5
2550,4248,LWSTN,E_LWSTN,2,operational,5
1974,4359,KSWCK,E_KSWCK,2,operational,5
2084,1974,SR_02_KSWCK,KSWCK,2,storage_return,5
1793,656,FTR072,C_FTR072,2,operational,5
1074,1793,C_OROVL,FTR072,2,operational,5
1272,674,R_12_NU1_ORWWTP,ORWWTP,2,return,5
151,674,R_11_NU1_ORWWTP,ORWWTP,2,return,5
930,5568,D_THRMF_11_NU1,11_NU1 Thermalito ID (Oroville),2,diversion,5
151,5568,R_11_NU1_ORWWTP,11_NU1 Thermalito ID (Oroville),2,return,5
2066,2409,FTR067,C_FTR067,2,operational,5
472,195,FTR068,C_FTR068,2,operational,5
894,155,C_SFF002,FTR074,2,operational,5
1129,894,SFF002,C_SFF002,2,operational,5
331,167,C_SFF008,SFF008,2,operational,5
1045,167,C_SFF011,SFF008,2,operational,5
855,5821,D_MNRRH_WTPMNR,WTP MNR,2,diversion,5
2528,2895,SLYCK,C_SLYCK,2,operational,5
2231,352,SFF029,D_SFF029_SFT000,2,operational,5
352,1882,D_SFF029_SFT000,SFT000,2,diversion,5
102,2528,C_LST007,SLYCK,2,operational,5
247,935,SFF020,C_SFF020,2,operational,5
1109,1340,SFF018,C_SFF018,2,operational,5
935,6463,C_SFF020,SFF019,2,operational,5
2189,2830,LST004,C_LST004,2,operational,5
416,247,C_LST003,SFF020,2,operational,5
1545,416,LST003,C_LST003,2,operational,5
2830,1545,C_LST004,LST003,2,operational,5
1570,1665,MNRRH,D_MNRRH_13_NA,2,operational,5
2116,6777,D_MNRRH_13_NU2,13_NU2 Small Communities,2,diversion,5
2189,4566,LST004,D_LST004_WPT005,2,operational,5
2895,2189,C_SLYCK,LST004,2,operational,5
2986,1681,SCT000,C_SCT000,2,operational,5
370,409,C_SFY007,YUB030,2,operational,5
932,1913,C_MERLC,FDC006,2,operational,5
1368,978,MFY013,C_MFY013,2,operational,5
1194,2844,D_MFY013_LRT000,LRT000,2,diversion,5
212,1368,I_MFY013,MFY013,2,operational,5
6169,212,Local Inflow to Middle Fork Yuba River,I_MFY013,2,operational,5
2523,1699,C_LRT000,OGN005,2,operational,5
2500,2776,D_OGN005_CMT000,CMT000,2,diversion,5
6036,1415,Oregon Creek,I_OGN005,2,operational,5
1415,1699,I_OGN005,OGN005,2,operational,5
6050,736,S_NBLDB,C_NBLDB,2,operational,5
1726,123,CGT005,D_CGT005_14_NA,2,operational,5
902,633,NFY002,C_NFY002,2,operational,5
736,902,C_NBLDB,NFY002,2,operational,5
55,1726,D_NBLDB_CGT005,CGT005,2,diversion,5
412,55,NBLDB,D_NBLDB_CGT005,2,operational,5
1726,2347,CGT005,C_CGT005,2,operational,5
1841,6043,R_07S_PA_CBD028,"07S_PA 4-M WD, Colusa County WD, Cortina WD, Davis WD, Dunnigan WD, Glenn Valley WD, Holthouse WD (part), La Grande WD, Myers-Marsh MWC, Westside WD",2,return,5
2334,6821,D_CWD009_02_NA,02_NA Non-District,2,diversion,5
4527,1409,WTP JMS,D_WTPJMS_03_PU1,2,operational,5
1409,5878,D_WTPJMS_03_PU1,"03_PU1 Jones Valley CSA, Shasta Lake CSD, Mountain Gate CSD",2,diversion,5
1340,1658,C_SFF018,SFF011,2,operational,5
1681,219,C_SCT000,LST007,2,operational,5
2628,2986,D_SLT009_SCT000,SCT000,2,diversion,5
991,1969,C_JBC000,JBC002,2,operational,5
5954,2208,"11_SA3 Biggs-West Gridley WD, Butte WD",R_11_SA3_RFS11,2,operational,5
2208,2245,R_11_SA3_RFS11,RFS11,2,return,5
1969,1380,JBC002,C_JBC002,2,operational,5
1380,999,C_JBC002,JBC004,2,operational,5
1826,1455,D_JBC002_RVC005,RVC005,2,diversion,5
1845,4004,D_THRMA_JBC000,S_THRMA,2,diversion,5
1506,5082,WLF013,D_WLF013_NIDDC_NA3,2,operational,5
5082,6444,D_WLF013_NIDDC_NA3,NIDDC_NA3,2,diversion,5
1246,1506,I_WLF013,WLF013,2,operational,5
1506,1011,WLF013,C_WLF013,2,operational,5
2605,1813,BRR073,C_BRR073,2,operational,5
4191,2428,D_DRM003_BRR074,BRR074,2,diversion,5
1604,9,RLLNS,C_RLLNS,2,operational,5
454,2605,C_BRR074,BRR073,2,operational,5
5801,2428,D_SYC002_BRR074,BRR074,2,diversion,5
1341,2568,C_DRM011,BRR067,2,operational,5
2275,2381,LKVLY,C_LKVLY,2,operational,5
2275,6319,LKVLY,E_LKVLY,2,operational,5
2469,2275,I_LKVLY,LKVLY,2,operational,5
297,137,NFA054,C_NFA054,2,operational,5
2312,297,C_NNA013,NFA054,2,operational,5
1458,4099,D_COW014_03_NA,03_NA Non-District,2,diversion,5
5602,1332,"09_NA Llano Seco Rancho, Dayton MWC, Non-District",R_09_NA_LCC016,2,operational,5
1665,6766,D_MNRRH_13_NA,"13_NA South Feather Water and Power Agency, Yuba County WD, Non-District",2,diversion,5
6766,1313,"13_NA South Feather Water and Power Agency, Yuba County WD, Non-District",R_13_NA_RFS13,2,operational,5
1588,205,RFS8S,R_RFS8S_SAC093,2,operational,5
278,5331,C_LBC043,LBC047,2,operational,5
278,18,C_LBC043,LBC043,2,operational,5
742,18,C_LBC040,LBC043,2,operational,5
2507,6906,D_WTPFBN_26N_NU4,26N_NU4 Sacramento Suburban WD (Aracde),2,diversion,5
490,6705,D_WTPSAC_26S_PU4,"26S_PU4 Sacramento County WA Zone 41 (Laguna, Franklin)",2,diversion,5
2430,896,WSE003,C_WSE003,2,operational,5
363,5361,C_BEC024,WSE000,2,operational,5
2955,2727,BRR050,D_BRR050_BEC000,2,operational,5
2104,363,BEC024,C_BEC024,2,operational,5
2727,2858,D_BRR050_BEC000,BEC000,2,diversion,5
1952,6866,LBC001,D_LBC001_LBCLOS,2,operational,5
595,337,C_LBC010,LBC030,2,operational,5
134,1952,D_LBR002_LBC001,LBC001,2,diversion,5
1695,407,C_LBC001,LBC010,2,operational,5
1010,134,LBR002,D_LBR002_LBC001,2,operational,5
337,1393,LBC030,C_LBC030,2,operational,5
2119,1253,LBC032,C_LBC032,2,operational,5
1253,2237,C_LBC032,LBC038,2,operational,5
896,2205,C_WSE003,WSE004,2,operational,5
40,1280,C_BEC021,BEC022,2,operational,5
2634,1264,C_BEC000,BEC021,2,operational,5
1280,1705,BEC022,C_BEC022,2,operational,5
2205,1358,WSE004,C_WSE004,2,operational,5
4297,1456,SG388_SAC022_67,SAC022,2,operational,5
2671,972,C_NFC005,CCH075,2,operational,5
2908,230,I_CLRLK,CLRLK,2,operational,5
230,4150,CLRLK,E_CLRLK,2,operational,5
1869,394,SAC082,C_SAC082,2,operational,5
1749,1345,SAC093,C_SAC093,2,operational,5
1350,4612,D_CCH030_20_NA1,20_NA1 Yolo County FCWCD,2,diversion,5
214,2795,SR_21_YBP023,YBP023,2,storage_return,5
2953,917,R_22_SA2_SAC083,SAC083,2,return,5
1188,1636,SR_24_CCK007,CCK007,2,storage_return,5
1607,1636,SR_23_CCK007,CCK007,2,storage_return,5
2237,2687,LBC038,C_LBC038,2,operational,5
2687,1987,C_LBC038,LBC040,2,operational,5
1852,103,NFA022,C_NFA022,2,operational,5
2810,4357,R_24_NA1_CCK022,24_NA1 Nevada ID,2,return,5
2810,1005,R_24_NA1_CCK022,CCK022,2,return,5
1686,3817,D_BEC022_WTPBWM,WTP BWM,2,diversion,5
1170,1901,R_24_NU1_ABN027,ABN027,2,return,5
1869,2882,SAC082,D_SAC082_22_SA1,2,operational,5
2303,2947,D_FTR068_THRMF,THRMF,2,diversion,5
2947,930,THRMF,D_THRMF_11_NU1,2,operational,5
2947,4769,THRMF,E_THRMF,2,operational,5
2409,975,C_FTR067,FTR063,2,operational,5
4451,78,SG387_SAC030_67,SAC030,2,operational,5
78,1562,SAC030,C_SAC030,2,operational,5
1456,2510,SAC022,C_SAC022,2,operational,5
2317,722,FSC013,C_FSC013,2,operational,5
250,436,MOK014,C_MOK014,2,operational,5
2255,6721,D_MOK035_60N_NA4,60N_NA4 Woodbridge ID Woodbridge Users Association,2,diversion,5
6721,846,60N_NA4 Woodbridge ID Woodbridge Users Association,R_60N_NA4_SJR022,2,operational,5
846,1685,R_60N_NA4_SJR022,SJR022,2,return,5
5017,584,SG171_SJR023_26,SJR023,2,operational,5
2981,325,SJR026,DD_SJR026_SJRE,2,operational,5
2109,340,MOK004,C_MOK004,2,operational,5
127,1766,R_21_PA_YBP032,YBP032,2,return,5
2835,59,SAC081,C_SAC081,2,operational,5
5118,2481,21_NA Non-District,R_21_NA_YBP032,2,operational,5
2481,1766,R_21_NA_YBP032,YBP032,2,return,5
1361,5203,D_SAC075_22_NA,22_NA Non-District,2,diversion,5
5203,2202,22_NA Non-District,R_22_NA_RFS22,2,operational,5
2202,2540,R_22_NA_RFS22,RFS22,2,return,5
2503,2865,SAC074,C_SAC074,2,operational,5
519,770,SAC066,C_SAC066,2,operational,5
2835,1857,SAC081,D_SAC081_21_NA,2,operational,5
1857,5118,D_SAC081_21_NA,21_NA Non-District,2,diversion,5
954,6117,D_SAC074_21_SA,"21_SA Conaway Conservancy Group (RD 2035), Sacramento River Ranch LLC, Misc. Settlement Contractors",2,diversion,5
196,6117,D_YBP023_21_SA,"21_SA Conaway Conservancy Group (RD 2035), Sacramento River Ranch LLC, Misc. Settlement Contractors",2,diversion,5
5958,519,SG372_SAC066_65,SAC066,2,operational,5
926,1886,SAC064,C_SAC064,2,operational,5
6117,288,"21_SA Conaway Conservancy Group (RD 2035), Sacramento River Ranch LLC, Misc. Settlement Contractors",R_21_SA_YBP020,2,operational,5
288,2427,R_21_SA_YBP020,YBP020,2,return,5
223,2067,C_OMR021,OMR018,2,operational,5
547,2526,C_PSC003,PSC006,2,operational,5
2487,7045,D_PSC003_25_PA1,25_PA1 Solano ID (North),2,diversion,5
14,5805,D_PSC003_20_PA,20_PA UC Davis,2,diversion,5
1785,2163,D_PTH024_PSC003,PSC003,2,diversion,5
2918,593,RFS25,D_RFS25_25_PA2,2,operational,5
593,4833,D_RFS25_25_PA2,25_PA2 Maine Prarie WD,2,diversion,5
2582,1350,CCH030,D_CCH030_20_NA1,2,operational,5
1318,4376,D_KLR005_21_PA,21_PA Colusa Drain MWC,2,diversion,5
127,4376,R_21_PA_YBP032,21_PA Colusa Drain MWC,2,return,5
2795,2278,YBP023,C_YBP023,2,operational,5
927,2315,ABN000,C_ABN000,2,operational,5
2540,1884,RFS22,R_RFS22_SAC066,2,operational,5
436,2109,C_MOK014,MOK004,2,operational,5
1374,1873,SAC007,C_SAC007,2,operational,5
878,156,VCT002,D_VCT002_ORP000,2,operational,5
188,6646,OMR024,C_OMR024A,2,operational,5
2753,4485,D_FSC025_60N_PU,60N_PU SMUD Rancho Seco Power Plant,2,diversion,5
792,6926,SAC029,C_SAC029B,2,operational,5
325,3961,DD_SJR026_SJRE,Delta Net Depletion,2,operational,5
63,1731,C_FSC015,FSC025,2,operational,5
6751,250,SG197_MOK014_30,MOK014,2,operational,5
6926,2109,C_SAC029B,MOK004,2,operational,5
2882,6996,D_SAC082_22_SA1,"22_SA1 Natomas Central MWD, Pleasant Grove-Verona MWC, Misc. Settlement Contractors",2,diversion,5
2894,6996,D_CRC002_22_SA1,"22_SA1 Natomas Central MWD, Pleasant Grove-Verona MWC, Misc. Settlement Contractors",2,diversion,5
4102,2385,SG363_FTR008_63,FTR008,2,operational,5
35,2385,CT_NICOLAUS,FTR008,2,operational,5
808,6457,D_SAC136_18_NA,"18_NA Butte Slough IC, Sutter Butte MWC, Non-District",2,diversion,5
1949,808,SAC136,D_SAC136_18_NA,2,operational,5
5064,853,"18_SA Meridian Farms WC, Lomo Cold Storage, Sutter MWC (part), Tisdale IDC, Misc. Settlement Contractors",R_18_SA_RFS18,2,operational,5
1667,5064,D_SAC136_18_SA,"18_SA Meridian Farms WC, Lomo Cold Storage, Sutter MWC (part), Tisdale IDC, Misc. Settlement Contractors",2,diversion,5
