short_code,river,arc_id,arc_type_id,name,description,type,sub_type,from_node_id,to_node_id,hydrologic_region_id,shape_length,model_source_id,source_id,is_reversible,flow_capacity,parent_arc_id,integration_status_id,network_version_id,is_active,connectivity_status,has_gis
D_SAC146_08S_NA1,,D_SAC146_08S_NA1,10.0,,,D,,,,1,6960.41605153951,1,4,,,,1,12,True,connected,True
D_SAC185_09_NA,,D_SAC185_09_NA,10.0,,,D,,,,1,8311.76634173165,1,4,,,,1,12,True,connected,True
D_SAC185_08N_NA,,D_SAC185_08N_NA,10.0,,,D,,,,1,15078.3263672881,1,4,,,,1,12,True,connected,True
D_SAC273_03_NA,,D_SAC273_03_NA,10.0,,,D,,,,1,12464.8847624773,1,4,,,,1,12,True,connected,True
D_SAC281_02_NA,,D_SAC281_02_NA,10.0,,,D,,,,1,15079.583288225,1,4,,,,1,12,True,connected,True
D_SBP012_DWRPS1,,D_SBP012_DWRPS1,10.0,,,D,,,,1,876.274099999107,1,4,,,,1,12,True,connected,True
D_SBP021_DWRPS2,,D_SBP021_DWRPS2,10.0,,,D,,,,1,714.316202689667,1,4,,,,1,12,True,connected,True
D_WTPFBN_26N_NU3,,D_WTPFBN_26N_NU3,10.0,,,D,,,,1,15027.9093385645,1,4,,,,1,12,True,connected,True
D_WTPSRW_26N_NU1,,D_WTPSRW_26N_NU1,10.0,,,D,,,,1,19272.2893058061,1,4,,,,1,12,True,connected,True
D_SAC074_WTPDWP,,D_SAC074_WTPDWP,15.0,,,D,PRP,,,1,6880.28136699753,1,4,,,,1,12,True,connected,True
D_WTPDWP_20_NU1,,D_WTPDWP_20_NU1,15.0,,,D,PRP,,,1,5112.27080000099,1,4,,,,1,12,True,connected,True
D_SAC294_WTPBLV,,D_SAC294_WTPBLV,10.0,,,D,,,,1,2109.58949999977,1,4,,,,1,12,True,connected,True
C_CGT006,CGT,C_CGT006,7.0,Colgate Tunnel/Penstock,,CH,NS,,,1,75.1655415376552,1,4,,,,1,12,True,connected,True
D_CGT005_14_NA,,D_CGT005_14_NA,10.0,Browns Valley Ditch,,D,,,,1,58370.0398990802,1,4,,,,1,12,True,connected,True
C_NBLDB,YUB,C_NBLDB,8.0,Yuba River/North Yuba River,,CH,ST,,,1,343.931081254321,1,4,,,,1,12,True,connected,True
C_ABN014,ABN,C_ABN014,8.0,Auburn Ravine,,CH,ST,,,1,5814.27280242971,1,4,,,,1,12,True,connected,True
C_MFY045,MFY,C_MFY045,8.0,Middle Yuba River,,CH,ST,,,1,96.2595354786738,1,4,,,,1,12,True,connected,True
C_MFY046,MFY,C_MFY046,8.0,Middle Yuba River,,CH,ST,,,1,2228.94291884707,1,4,,,,1,12,True,connected,True
C_JKSMD,MFY,C_JKSMD,8.0,Middle Yuba River,,CH,ST,,,1,1221.99205328824,1,4,,,,1,12,True,connected,True
C_CCS009,CCS,C_CCS009,8.0,Canyon Creek (South),,CH,ST,,,1,15216.837349488,1,4,,,,1,12,True,connected,True
C_SFY040,SFY,C_SFY040,8.0,South Yuba River,,CH,ST,,,1,12235.8305122111,1,4,,,,1,12,True,connected,True
C_CCS010,CCS,C_CCS010,8.0,Canyon Creek (South),,CH,ST,,,1,1327.86656533669,1,4,,,,1,12,True,connected,True
C_BOWMN,CCS,C_BOWMN,8.0,Canyon Creek (South),,CH,ST,,,1,354.010529803535,1,4,,,,1,12,True,connected,True
C_BSC000,BSC,C_BSC000,4.0,Bowman-Spaulding Conduit,,CH,CL,,,1,16028.0913200557,1,4,,,,1,12,True,connected,True
D_CCS010_BSC000,BSC,D_CCS010_BSC000,10.0,Bowman-Spaulding Conduit,,D,,,,1,938.230182587978,1,4,,,,1,12,True,connected,True
C_BSC010,BSC,C_BSC010,4.0,Bowman-Spaulding Conduit,,CH,CL,,,1,572.979498206048,1,4,,,,1,12,True,connected,True
C_BSC011,BSC,C_BSC011,4.0,Bowman-Spaulding Conduit,,CH,CL,,,1,1465.37693024025,1,4,,,,1,12,True,connected,True
C_FDC011,FRC,C_FDC011,8.0,Fordyce Creek,,CH,ST,,,1,17256.2368919143,1,4,,,,1,12,True,connected,True
C_SFY044,SFY,C_SFY044,8.0,South Yuba River,,CH,ST,,,1,3064.70622468241,1,4,,,,1,12,True,connected,True
C_FRDYC,FRC,C_FRDYC,8.0,Fordyce Creek,,CH,ST,,,1,264.55766426607,1,4,,,,1,12,True,connected,True
C_SYC001,SYC,C_SYC001,4.0,South Yuba Canal,,CH,CL,,,1,1103.59823241656,1,4,,,,1,12,True,connected,True
I_FRDYC,,I_FRDYC,17.0,,,IN,IM,,,1,7500.00006769504,1,4,,,,1,12,True,connected,True
I_BOWMN,,I_BOWMN,17.0,,,IN,IM,,,1,7500.00010957084,1,4,,,,1,12,True,connected,True
I_JKSMD,,I_JKSMD,17.0,,,IN,IM,,,1,7500.0001062355,1,4,,,,1,12,True,connected,True
D_MFY045_MBT005,MBT,D_MFY045_MBT005,11.0,Milton-Bowman Tunnel,,D,CL,,,1,7794.69600419068,1,4,,,,1,12,True,connected,True
C_MBT005,MBT,C_MBT005,4.0,Milton-Bowman Tunnel,,CH,CL,,,1,4147.41792379088,1,4,,,,1,12,True,connected,True
C_SPLDG,SFY,C_SPLDG,8.0,South Yuba River,,CH,ST,,,1,920.602247762196,1,4,,,,1,12,True,connected,True
C_SFY041,SFY,C_SFY041,8.0,South Yuba River,,CH,ST,,,1,827.618163246661,1,4,,,,1,12,True,connected,True
D_SPLDG_SYC000,SYC,D_SPLDG_SYC000,10.0,South Yuba Canal,,D,,,,1,423.39520204529,1,4,,,,1,12,True,connected,True
D_SPLDG_DRM000,DRM,D_SPLDG_DRM000,11.0,Drum Canal,,D,CL,,,1,379.265237280085,1,4,,,,1,12,True,connected,True
D_SYC000_SFY041,,D_SYC000_SFY041,10.0,,,D,,,,1,758.785000002012,1,4,,,,1,12,True,connected,True
D_CSD014_NIDD1,,D_CSD014_NIDD1,11.0,Cascade Canal,,D,CL,,,1,8589.23807469299,1,4,,,,1,12,True,connected,True
D_DES006_NIDD1,,D_DES006_NIDD1,11.0,D-S Canal,,D,CL,,,1,4152.84306886008,1,4,,,,1,12,True,connected,True
C_DES006,DES,C_DES006,4.0,D-S Canal,,CH,CL,,,1,2616.03354099235,1,4,,,,1,12,True,connected,True
D_DES006_GRSVL,,D_DES006_GRSVL,10.0,,,D,,,,1,1512.12597804773,1,4,,,,1,12,True,connected,True
D_CSD014_GRSVL,,D_CSD014_GRSVL,10.0,,,D,,,,1,3974.88422608891,1,4,,,,1,12,True,connected,True
C_WLF017,WLF,C_WLF017,8.0,Wolf Creek,,CH,ST,,,1,5672.71435393928,1,4,,,,1,12,True,connected,True
R_GRSVL_WLF017,,R_GRSVL_WLF017,,,,RT,,,,1,5535.3973999992,1,4,,,,1,12,True,connected,True
R_NIDD1_DER011,,R_NIDD1_DER011,,,,RT,,,,1,5664.8275000006,1,4,,,,1,12,True,connected,True
R_NIDD2_DER002,,R_NIDD2_DER002,,,,RT,,,,1,5440.9964398115,1,4,,,,1,12,True,connected,True
D_NWT013_NIDD2,,D_NWT013_NIDD2,11.0,Newtown Canal,,D,CL,,,1,5113.83559998048,1,4,,,,1,12,True,connected,True
D_NWT013_WLDWD,,D_NWT013_WLDWD,10.0,,,D,,,,1,1691.88689999934,1,4,,,,1,12,True,connected,True
R_WLDWD_DER004,,R_WLDWD_DER004,,,,RT,,,,1,3565.8479000004,1,4,,,,1,12,True,connected,True
I_SCOTF,,I_SCOTF,18.0,,,IN,LI,,,1,7499.9998924288,1,4,,,,1,12,True,connected,True
R_LKPNE_BRR031,,R_LKPNE_BRR031,,,,RT,,,,1,6983.41042634293,1,4,,,,1,12,True,connected,True
C_DHC021,DHC,C_DHC021,8.0,Best Slough,,CH,ST,,,1,32574.9114582662,1,4,,,,1,12,True,connected,True
C_DHC001,DHC,C_DHC001,4.0,Dry/Hutchinson Creeks,,CH,CL,,,1,1188.68209999986,1,4,,,,1,12,True,connected,True
C_BSC009,BSC,C_BSC009,4.0,Bowman-Spaulding Conduit,,CH,CL,,,1,219.557003071551,1,4,,,,1,12,True,connected,True
I_BSC009,,I_BSC009,17.0,,,IN,IM,,,1,7500.00000920373,1,4,,,,1,12,True,connected,True
I_DER004,,I_DER004,18.0,,,IN,LI,,,1,7499.99986263303,1,4,,,,1,12,True,connected,True
C_MFA024,MFA,C_MFA024,8.0,Middle Fork American River,,CH,ST,,,1,1782.47896736153,1,4,,,,1,12,True,connected,True
C_MFA025,MFA,C_MFA025,8.0,Middle Fork American River,,CH,ST,,,1,1026.24484416421,1,4,,,,1,12,True,connected,True
C_MFA026,MFA,C_MFA026,8.0,Middle Fork American River,,CH,ST,,,1,1458.10464804011,1,4,,,,1,12,True,connected,True
C_MFA035,MFA,C_MFA035,8.0,Middle Fork American River,,CH,ST,,,1,16218.1332871539,1,4,,,,1,12,True,connected,True
C_MFA036,MFA,C_MFA036,8.0,Middle Fork American River,,CH,ST,,,1,96.7772722887062,1,4,,,,1,12,True,connected,True
C_MFA037,MFA,C_MFA037,8.0,Middle Fork American River,,CH,ST,,,1,597.003945948921,1,4,,,,1,12,True,connected,True
C_MFA038,MFA,C_MFA038,8.0,Middle Fork American River,,CH,ST,,,1,111.079425745504,1,4,,,,1,12,True,connected,True
C_MFA040,MFA,C_MFA040,8.0,Middle Fork American River,,CH,ST,,,1,5990.95831727841,1,4,,,,1,12,True,connected,True
C_MFA047,MFA,C_MFA047,8.0,Middle Fork American River,,CH,ST,,,1,11745.6497689051,1,4,,,,1,12,True,connected,True
C_FRMDW,MFA,C_FRMDW,8.0,Middle Fork American River,,CH,ST,,,1,1008.62425976271,1,4,,,,1,12,True,connected,True
C_DCC008,DCC,C_DCC008,8.0,Duncan Canyon Creek,,CH,ST,,,1,14286.9095058298,1,4,,,,1,12,True,connected,True
C_DCC009,DCC,C_DCC009,8.0,Duncan Canyon Creek,,CH,ST,,,1,377.786407883657,1,4,,,,1,12,True,connected,True
C_DCC010,DCC,C_DCC010,8.0,Duncan Canyon Creek,,CH,ST,,,1,361.625168038999,1,4,,,,1,12,True,connected,True
D_DCC009_FRMDW,,D_DCC009_FRMDW,14.0,Duncan Creek Tunnel,,D,NS,,,1,2917.71918683092,1,4,,,,1,12,True,connected,True
D_FRMDW_FMT002,FMT,D_FRMDW_FMT002,10.0,French Meadows Tunnel,,D,,,,1,7778.80260327458,1,4,,,,1,12,True,connected,True
C_GRL010,GRL,C_GRL010,8.0,Gerle Creek,,CH,ST,,,1,14356.0030315826,1,4,,,,1,12,True,connected,True
C_LCY012,LCY,C_LCY012,8.0,Long Canyon Creek,,CH,ST,,,1,18834.3212305197,1,4,,,,1,12,True,connected,True
C_PLC006,PLC,C_PLC006,8.0,Pilot Creek,,CH,ST,,,1,9601.01205869388,1,4,,,,1,12,True,connected,True
D_MFA036_RLT007,,D_MFA036_RLT007,10.0,Ralston Tunnel,,D,,,,1,11210.5454166417,1,4,,,,1,12,True,connected,True
C_MFT004,MFT,C_MFT004,4.0,Middle Fork Tunnel,,CH,CL,,,1,11020.6581803713,1,4,,,,1,12,True,connected,True
C_RUB001,RUB,C_RUB001,8.0,Rubicon River,,CH,ST,,,1,897.7360240414,1,4,,,,1,12,True,connected,True
C_RUB002,RUB,C_RUB002,8.0,Rubicon River,,CH,ST,,,1,1029.01473063852,1,4,,,,1,12,True,connected,True
C_RUB004,RUB,C_RUB004,8.0,Rubicon River,,CH,ST,,,1,3905.45824606811,1,4,,,,1,12,True,connected,True
C_RUB005,RUB,C_RUB005,8.0,Rubicon River,,CH,ST,,,1,2641.12172303375,1,4,,,,1,12,True,connected,True
C_RUB023,RUB,C_RUB023,8.0,Rubicon River,,CH,ST,,,1,28553.5737006051,1,4,,,,1,12,True,connected,True
C_RUB031,RUB,C_RUB031,8.0,Rubicon River,,CH,ST,,,1,12534.9222386557,1,4,,,,1,12,True,connected,True
C_HHOLE,RUB,C_HHOLE,8.0,Rubicon River,,CH,ST,,,1,222.203215306317,1,4,,,,1,12,True,connected,True
C_NLC002,NLC,C_NLC002,8.0,North Fork Long Canyon Creek,,CH,ST,,,1,4821.6754632477,1,4,,,,1,12,True,connected,True
C_NLC003,NLC,C_NLC003,8.0,North Fork Long Canyon Creek,,CH,ST,,,1,257.692440898706,1,4,,,,1,12,True,connected,True
D_HHOLE_MFT003,MFT,D_HHOLE_MFT003,11.0,Middle Fork Tunnel,,D,CL,,,1,6081.85607776589,1,4,,,,1,12,True,connected,True
C_MFT000,,C_MFT000,4.0,North Fork Long Canyon Creek Diversion Tunnel,,CH,CL,,,1,807.64435821973,1,4,,,,1,12,True,connected,True
C_SLC002,SLC,C_SLC002,8.0,South Fork Long Canyon Creek,,CH,ST,,,1,5543.34100054996,1,4,,,,1,12,True,connected,True
C_MFT003,MFT,C_MFT003,4.0,Middle Fork Tunnel,,CH,CL,,,1,1499.30280908418,1,4,,,,1,12,True,connected,True
C_SLC003,SLC,C_SLC003,8.0,South Fork Long Canyon Creek,,CH,ST,,,1,79.8460687875082,1,4,,,,1,12,True,connected,True
D_SLC003_MFT003,,D_SLC003_MFT003,10.0,,,D,,,,1,11.8379748571988,1,4,,,,1,12,True,connected,True
C_FMT002,,C_FMT002,4.0,French Meadows Powerhouse Tailrace,,CH,CL,,,1,461.535667148904,1,4,,,,1,12,True,connected,True
C_RUB032,RUB,C_RUB032,8.0,Rubicon River,,CH,ST,,,1,2016.59377940084,1,4,,,,1,12,True,connected,True
C_RUB041,RUB,C_RUB041,8.0,Rubicon River,,CH,ST,,,1,14877.061931341,1,4,,,,1,12,True,connected,True
C_RUB044,RUB,C_RUB044,8.0,Rubicon River,,CH,ST,,,1,3659.00751694422,1,4,,,,1,12,True,connected,True
C_RUB047,RUB,C_RUB047,8.0,Rubicon River,,CH,ST,,,1,5899.63588717318,1,4,,,,1,12,True,connected,True
C_RUB048,RUB,C_RUB048,8.0,Rubicon River,,CH,ST,,,1,114.130906413813,1,4,,,,1,12,True,connected,True
C_LRB003,LRB,C_LRB003,8.0,Little Rubicon River,,CH,ST,,,1,4667.45534567632,1,4,,,,1,12,True,connected,True
C_LRB004,LRB,C_LRB004,8.0,Little Rubicon River,,CH,ST,,,1,43.0723672296981,1,4,,,,1,12,True,connected,True
C_LRB005,LRB,C_LRB005,8.0,Little Rubicon River,,CH,ST,,,1,2748.86514594565,1,4,,,,1,12,True,connected,True
D_RUB048_RRT000,,D_RUB048_RRT000,11.0,,,D,CL,,,1,237.926494029957,1,4,,,,1,12,True,connected,True
C_RRT000,RRT,C_RRT000,4.0,Rubicon-Rockbound Tunnel,,CH,CL,,,1,921.496684489012,1,4,,,,1,12,True,connected,True
D_LRB004_BLT000,,D_LRB004_BLT000,10.0,,,D,,,,1,61.4353610342551,1,4,,,,1,12,True,connected,True
C_GRL001,GRL,C_GRL001,8.0,Gerle Creek,,CH,ST,,,1,1918.31368708532,1,4,,,,1,12,True,connected,True
I_LBEAR,,I_LBEAR,18.0,,,IN,LI,,,2,7500.00010338343,1,4,,,,1,12,True,connected,True
I_SLTSP,,I_SLTSP,18.0,,,IN,LI,,,2,7500.00010096025,1,4,,,,1,12,True,connected,True
I_BCM003,,I_BCM003,18.0,,,IN,LI,,,2,7500.0000849045,1,4,,,,1,12,True,connected,True
I_MFM008,,I_MFM008,18.0,,,IN,LI,,,2,7500.00011363266,1,4,,,,1,12,True,connected,True
I_SFM005,,I_SFM005,18.0,,,IN,LI,,,2,7500.00013451783,1,4,,,,1,12,True,connected,True
C_TGR000,TGR,C_TGR000,4.0,Tiger Creek Regulatory Canal (MokAque),,CH,CL,,,2,273.552518024825,1,4,,,,1,12,True,connected,True
C_NFC019,NFC,C_NFC019,8.0,North Fork Cosumnes River,,CH,ST,,,2,30907.5499783266,1,4,,,,1,12,True,connected,True
C_CMP001,CMP,C_CMP001,8.0,Camp Creek,,CH,ST,,,2,326.27874485764,1,4,,,,1,12,True,connected,True
C_CMP005,CMP,C_CMP005,8.0,Camp Creek,,CH,ST,,,2,8192.18985837218,1,4,,,,1,12,True,connected,True
C_JNKSN,,C_JNKSN,8.0,Sly Park Creek,,CH,ST,,,2,6342.2027943661,1,4,,,,1,12,True,connected,True
C_CMP014,CMP,C_CMP014,8.0,Camp Creek,,CH,ST,,,2,13845.7908661768,1,4,,,,1,12,True,connected,True
D_CMP014_JNKSN,,D_CMP014_JNKSN,10.0,Camp Creek Diversion Tunnel,,D,,,,2,4696.80208244375,1,4,,,,1,12,True,connected,True
D_CMC002_EIDA1,,D_CMC002_EIDA1,10.0,Sly Park Intertie,,D,,,,1,7813.10011961001,1,4,,,,1,12,True,connected,True
D_CMC002_ELDID,,D_CMC002_ELDID,10.0,Camino Conduit,,D,,,,2,49003.3634998164,1,4,,,,1,12,True,connected,True
D_JNKSN_CMC002,CMC,D_JNKSN_CMC002,10.0,Camino Conduit,,D,,,,2,3326.42818291379,1,4,,,,1,12,True,connected,True
I_CMP014,,I_CMP014,18.0,,,IN,LI,,,1,7500.00002855123,1,4,,,,1,12,True,connected,True
I_JNKSN,,I_JNKSN,18.0,,,IN,LI,,,1,7500.00008022783,1,4,,,,1,12,True,connected,True
I_CMP001,,I_CMP001,18.0,,,IN,LI,,,1,7499.99998325858,1,4,,,,1,12,True,connected,True
C_SFR004,SFR,C_SFR004,8.0,South Fork Rubicon River,,CH,ST,,,1,8011.19796306067,1,4,,,,1,12,True,connected,True
C_SFR005,SFR,C_SFR005,8.0,South Fork Rubicon River,,CH,ST,,,1,292.625558706809,1,4,,,,1,12,True,connected,True
C_LOONL,GRL,C_LOONL,8.0,Gerle Creek,,CH,ST,,,1,555.783990709658,1,4,,,,1,12,True,connected,True
C_BLT000,BLT,C_BLT000,4.0,Buck Island - Loon Lake Tunnel,,CH,CL,,,1,4879.34596495901,1,4,,,,1,12,True,connected,True
C_LLT000,LLT,C_LLT000,4.0,Loon Lake Tunnel,,CH,CL,,,1,6341.21230714803,1,4,,,,1,12,True,connected,True
D_LOONL_LLT000,,D_LOONL_LLT000,14.0,,,D,NS,,,1,3415.66539999843,1,4,,,,1,12,True,connected,True
D_SFR006_RPT004,RPT,D_SFR006_RPT004,11.0,Robbs Peak Tunnel,,D,CL,,,1,5900.40118766662,1,4,,,,1,12,True,connected,True
D_GRL001_SFR006,,D_GRL001_SFR006,11.0,Gerle Creek Canal,,D,CL,,,1,3041.44271751355,1,4,,,,1,12,True,connected,True
C_SFR006,SFR,C_SFR006,8.0,South Fork Rubicon River,,CH,ST,,,1,1976.02401465956,1,4,,,,1,12,True,connected,True
C_RPT004,,C_RPT004,8.0,Robbs Peak PH Tailrace,,CH,ST,,,1,6835.96910655371,1,4,,,,1,12,True,connected,True
C_SLV014,SLV,C_SLV014,8.0,Silver Creek,,CH,ST,,,1,13805.0434665177,1,4,,,,1,12,True,connected,True
C_BCT000,BCT,C_BCT000,4.0,Brush Creek Tunnel,,CH,CL,,,1,1360.91669440904,1,4,,,,1,12,True,connected,True
D_SLV006_CMN005,CMN,D_SLV006_CMN005,11.0,Camino Tunnel,,D,CL,,,1,8054.64007164452,1,4,,,,1,12,True,connected,True
D_SLV015_JBT004,JBT,D_SLV015_JBT004,11.0,Jaybird Tunnel,,D,CL,,,1,7113.5938188141,1,4,,,,1,12,True,connected,True
D_ICEHS_IHT002,IHT,D_ICEHS_IHT002,11.0,Ice House Tunnel,,D,CL,,,1,3901.82619386289,1,4,,,,1,12,True,connected,True
C_IHT002,,C_IHT002,8.0,Ice House Powerhouse Tailrace,,CH,ST,,,1,6102.39718561876,1,4,,,,1,12,True,connected,True
C_SFS013,SFS,C_SFS013,8.0,South Fork Silver Creek,,CH,ST,,,1,20370.2725388928,1,4,,,,1,12,True,connected,True
C_SLV017,SLV,C_SLV017,8.0,Silver Creek,,CH,ST,,,1,1788.10281088035,1,4,,,,1,12,True,connected,True
C_SLV015,SLV,C_SLV015,8.0,Silver Creek,,CH,ST,,,1,267.039890812474,1,4,,,,1,12,True,connected,True
C_SLV016,SLV,C_SLV016,8.0,Silver Creek,,CH,ST,,,1,391.304818035404,1,4,,,,1,12,True,connected,True
C_UNVLY,SLV,C_UNVLY,8.0,Silver Creek,,CH,ST,,,1,402.151308304758,1,4,,,,1,12,True,connected,True
D_UNVLY_UVT001,UVT,D_UNVLY_UVT001,10.0,Union Valley Power Tunnel,,D,,,,1,496.189827526114,1,4,,,,1,12,True,connected,True
C_UVT001,,C_UVT001,8.0,,,CH,ST,,,1,41.4993559898492,1,4,,,,1,12,True,connected,True
C_ICEHS,SFS,C_ICEHS,8.0,South Fork Silver Creek,,CH,ST,,,1,776.599720403406,1,4,,,,1,12,True,connected,True
C_SLV005,SLV,C_SLV005,8.0,Silver Creek,,CH,ST,,,1,9474.1292752653,1,4,,,,1,12,True,connected,True
C_JBT004,,C_JBT004,8.0,,,CH,ST,,,1,23.6499078757616,1,4,,,,1,12,True,connected,True
C_SLV007,SLV,C_SLV007,8.0,Silver Creek,,CH,ST,,,1,777.980721502107,1,4,,,,1,12,True,connected,True
C_SLV006,SLV,C_SLV006,8.0,Silver Creek,,CH,ST,,,1,560.0927245393,1,4,,,,1,12,True,connected,True
C_SFA040,SFA,C_SFA040,8.0,South Fork American River,,CH,ST,,,1,9279.09880616171,1,4,,,,1,12,True,connected,True
C_SFA048,SFA,C_SFA048,8.0,South Fork American River,,CH,ST,,,1,3914.01553354849,1,4,,,,1,12,True,connected,True
C_SFA046,SFA,C_SFA046,8.0,South Fork American River,,CH,ST,,,1,360.948608543471,1,4,,,,1,12,True,connected,True
D_ALD002_ACP001,ACP,D_ALD002_ACP001,11.0,Alder Creek Pipeline,,D,CL,,,1,1378.59692757603,1,4,,,,1,12,True,connected,True
C_ELC001,ELC,C_ELC001,4.0,Echo Lake Conduit,,CH,CL,,,1,1028.92701796765,1,4,,,,1,12,True,connected,True
D_EDC021_EDP003,EDP,D_EDC021_EDP003,11.0,El Dorado PH Penstocks,,D,CL,,,1,4749.08981374032,1,4,,,,1,12,True,connected,True
C_SLF010,SLF,C_SLF010,8.0,Silver Fork American River,,CH,ST,,,1,16526.2035558807,1,4,,,,1,12,True,connected,True
D_SFA040_WRT005,WRT,D_SFA040_WRT005,11.0,White Rock Tunnel,,D,CL,,,1,8403.32218409809,1,4,,,,1,12,True,connected,True
C_SFA032,SFA,C_SFA032,8.0,South Fork American River,,CH,ST,,,1,4102.48012263798,1,4,,,,1,12,True,connected,True
C_WRT005,,C_WRT005,8.0,White Rock Powerhouse Tailrace,,CH,ST,,,1,89.0287012092303,1,4,,,,1,12,True,connected,True
C_CMN005,CMN,C_CMN005,4.0,Camino Tunnel,,CH,CL,,,1,512.826558596974,1,4,,,,1,12,True,connected,True
C_CMN006,CMN,C_CMN006,8.0,Camino Tunnel,,CH,ST,,,1,42.7599097968202,1,4,,,,1,12,True,connected,True
C_SFA035,SFA,C_SFA035,8.0,South Fork American River,,CH,ST,,,1,3684.99137339075,1,4,,,,1,12,True,connected,True
C_RKC001,RKC,C_RKC001,8.0,Rock Creek,,CH,ST,,,1,1604.22927049703,1,4,,,,1,12,True,connected,True
C_SFA045,SFA,C_SFA045,8.0,South Fork American River,,CH,ST,,,1,8796.2249805569,1,4,,,,1,12,True,connected,True
C_CPC008,CPC,C_CPC008,8.0,Caples Creek,,CH,ST,,,1,12963.4818712606,1,4,,,,1,12,True,connected,True
C_CAPLSa,CPC,C_CAPLSa,8.0,Caples Creek,,CH,ST,,,1,148.858042930175,1,4,,,,1,12,True,connected,True
C_CPC010,CPC,C_CPC010,8.0,Caples Creek,,CH,ST,,,1,140.592061155979,1,4,,,,1,12,True,connected,True
C_SLF015,SLF,C_SLF015,8.0,Silver Fork American River,,CH,ST,,,1,7313.81325538222,1,4,,,,1,12,True,connected,True
C_SILVR,SLF,C_SILVR,8.0,Silver Fork American River,,CH,ST,,,1,402.701888688218,1,4,,,,1,12,True,connected,True
C_SFA059,SFA,C_SFA059,8.0,South Fork American River,,CH,ST,,,1,16804.2336212966,1,4,,,,1,12,True,connected,True
C_CPL001,CPL,C_CPL001,8.0,Caples Spillway,,CH,ST,,,1,715.594299147331,1,4,,,,1,12,True,connected,True
C_CPC009,CPC,C_CPC009,8.0,Caples Creek,,CH,ST,,,1,2031.18949390005,1,4,,,,1,12,True,connected,True
C_CAPLSb,CPL,C_CAPLSb,1.0,,,CH,,,,1,1476.90659413349,1,4,,,,1,12,True,connected,True
C_SFA068,SFA,C_SFA068,8.0,South Fork American River,,CH,ST,,,1,2001.37344864276,1,4,,,,1,12,True,connected,True
R_ELIMP_ELC001,ELC,R_ELIMP_ELC001,19.0,Echo Lake Conduit,,RT,CL,,,1,842.828871259935,1,4,,,,1,12,True,connected,True
C_SFA065,SFA,C_SFA065,8.0,South Fork American River,,CH,ST,,,1,5172.45134848114,1,4,,,,1,12,True,connected,True
C_SFA063,SFA,C_SFA063,8.0,South Fork American River,,CH,ST,,,1,6125.24666221474,1,4,,,,1,12,True,connected,True
D_SFA066_EDC000,EDC,D_SFA066_EDC000,11.0,El Dorado Canal,,D,CL,,,1,175.990294809774,1,4,,,,1,12,True,connected,True
C_EDC000,EDC,C_EDC000,4.0,El Dorado Canal,,CH,CL,,,1,5831.13691450094,1,4,,,,1,12,True,connected,True
C_ALD001,ALD,C_ALD001,8.0,Alder Creek,,CH,ST,,,1,1435.22870456851,1,4,,,,1,12,True,connected,True
C_ALD002,ALD,C_ALD002,8.0,Alder Creek,,CH,ST,,,1,296.76662989439,1,4,,,,1,12,True,connected,True
C_ACP001,ACP,C_ACP001,4.0,Alder Creek Pipeline,,CH,CL,,,1,37.3713920013762,1,4,,,,1,12,True,connected,True
C_SFA066,SFA,C_SFA066,8.0,South Fork American River,,CH,ST,,,1,965.006550930998,1,4,,,,1,12,True,connected,True
C_EDC004,EDC,C_EDC004,4.0,El Dorado Canal,,CH,CL,,,1,5505.08011555799,1,4,,,,1,12,True,connected,True
SP_EDC007_SFA059,,SP_EDC007_SFA059,,,,SP,,,,1,655.192761889361,1,4,,,,1,12,True,connected,True
C_PLM001,PLM,C_PLM001,8.0,Plum Creek (S. Fk. American),,CH,ST,,,1,2194.25001766948,1,4,,,,1,12,True,connected,True
C_EDC007,EDC,C_EDC007,4.0,El Dorado Canal,,CH,CL,,,1,23137.9917528957,1,4,,,,1,12,True,connected,True
D_EDC021_WTPELD,EDC,D_EDC021_WTPELD,11.0,El Dorado Canal,,D,CL,,,1,4874.87734607381,1,4,,,,1,12,True,connected,True
C_EDP003,,C_EDP003,8.0,El Dorado Powerhouse Tailrace,,CH,ST,,,1,36.8630870213717,1,4,,,,1,12,True,connected,True
D_WTPELD_EIDA1,,D_WTPELD_EIDA1,10.0,,,D,,,,1,1793.95929999929,1,4,,,,1,12,True,connected,True
C_PLC009,PLC,C_PLC009,8.0,Pilot Creek,,CH,ST,,,1,4313.66877909161,1,4,,,,1,12,True,connected,True
C_PLC007,PLC,C_PLC007,8.0,Pilot Creek,,CH,ST,,,1,243.427090396854,1,4,,,,1,12,True,connected,True
C_STMMD,PLC,C_STMMD,8.0,Pilot Creek,,CH,ST,,,1,218.829467088894,1,4,,,,1,12,True,connected,True
D_PLC007_WTPWAL,GDD,D_PLC007_WTPWAL,10.0,Georgetown Divide Ditch (El Dorado Conduit),,D,,,,1,22151.6568311631,1,4,,,,1,12,True,connected,True
D_WTPWAL_GDPUD,,D_WTPWAL_GDPUD,10.0,,,D,,,,1,8059.75565007646,1,4,,,,1,12,True,connected,True
C_RLT007,,C_RLT007,8.0,Ralston Powerhouse Tailrace,,CH,ST,,,1,35.7025853836508,1,4,,,,1,12,True,connected,True
I_RKC001,,I_RKC001,18.0,,,IN,LI,,,1,7500.00003301396,1,4,,,,1,12,True,connected,True
