short_code,source_mask,geopackage_source_id,xml_source_id,has_spatial_data,has_connectivity_data,schematic_type,name,type,sub_type,shape_length,hydrologic_region_id,network_version_id,is_active,created_by
C_EMD007,3,4.0,5.0,True,True,arc,Natomas East Main Drainage Canal,CH,CL,8748.0948571572,1.0,12,True,2
C_THM012,3,4.0,5.0,True,True,arc,Thomes Creek,CH,ST,11265.4078795498,1.0,12,True,2
YUB023,3,4.0,5.0,True,True,node,YUB023,CH,STM,,1.0,12,True,2
R_08S_SA2_CBD037,3,4.0,5.0,True,True,arc,,RT,,10636.0396003573,1.0,12,True,2
C_FRS022,3,4.0,5.0,True,True,arc,Fresno River,CH,ST,3345.19837246349,2.0,12,True,2
R_72_XA2_SAL017,3,4.0,5.0,True,True,arc,,RT,,30775.800427269,2.0,12,True,2
D_CLV037_CACWD,3,4.0,5.0,True,True,arc,,D,,1538.37990000099,2.0,12,True,2
C_LBC043,3,4.0,5.0,True,True,arc,Lower Boardman Canal,CH,CL,10274.271398828,1.0,12,True,2
C_SFF039,3,4.0,5.0,True,True,arc,South Fork Feather River,CH,ST,15317.3989388005,1.0,12,True,2
D_FTR021_16_PA,3,4.0,5.0,True,True,arc,,D,,4688.16760000028,1.0,12,True,2
ALMNR,3,4.0,5.0,True,True,node,ALMNR,STR,,,1.0,12,True,2
BRR072,3,4.0,5.0,True,True,node,BRR072,CH,STM,,1.0,12,True,2
DD_SAC017_SACS,3,4.0,5.0,True,True,arc,,DD,,3531.96966349087,1.0,12,True,2
C_EDC000,3,4.0,5.0,True,True,arc,El Dorado Canal,CH,CL,5831.13691450094,1.0,12,True,2
EBP033,3,4.0,5.0,True,True,node,EBP033,CH,SG,,2.0,12,True,2
R_26S_NU3_SRWWTP,3,4.0,5.0,True,True,arc,,RT,,10283.1082913232,1.0,12,True,2
COW014,3,4.0,5.0,True,True,node,COW014,CH,STM,,1.0,12,True,2
R_21_SA_YBP020,3,4.0,5.0,True,True,arc,,RT,,11497.1943811688,1.0,12,True,2
R_64_XA_SJR185,3,4.0,5.0,True,True,arc,,RT,,13080.9914999986,2.0,12,True,2
C_DRM001,3,4.0,5.0,True,True,arc,Drum Canal,CH,CL,1253.07913072722,1.0,12,True,2
D_SAC083_21_SA,3,4.0,5.0,True,True,arc,,D,,20792.8340439717,1.0,12,True,2
STN021,3,4.0,5.0,True,True,node,STN021,CH,STM,,1.0,12,True,2
D_WTPCSD_02_PA,3,4.0,5.0,True,True,arc,,D,,13747.5560135227,1.0,12,True,2
BSL004,3,4.0,5.0,True,True,node,BSL004,CH,SG,,1.0,12,True,2
EBP005,3,4.0,5.0,True,True,node,EBP005,CH,BYP,,2.0,12,True,2
SFY040,3,4.0,5.0,True,True,node,SFY040,CH,SG,,1.0,12,True,2
NFA054,3,4.0,5.0,True,True,node,NFA054,CH,STM,,1.0,12,True,2
PSC020,3,4.0,5.0,True,True,node,PSC020,CH,CNL,,1.0,12,True,2
D_PSC006_25_PA2,3,4.0,5.0,True,True,arc,,D,,16328.1543999994,1.0,12,True,2
C_BRV005,3,4.0,5.0,True,True,arc,Bear River (Mokelumne),CH,CH,6162.24558248032,2.0,12,True,2
OGN004,3,4.0,5.0,True,True,node,OGN004,CH,SG,,1.0,12,True,2
C_SLV016,3,4.0,5.0,True,True,arc,Silver Creek,CH,ST,391.304818035404,1.0,12,True,2
C_HON021,3,4.0,5.0,True,True,arc,South Honcut Creek,CH,ST,26949.8369753964,1.0,12,True,2
XCC043,3,4.0,5.0,True,True,node,XCC043,CH,CNL,,2.0,12,True,2
I_QNT005,3,4.0,5.0,True,True,arc,,IN,LI,7500.00009772692,2.0,12,True,2
SRWWTP,3,4.0,5.0,True,True,node,SRWWTP,WWTP,,,1.0,12,True,2
R_20_NU1_DVWWTP,3,4.0,5.0,True,True,arc,,RT,,11769.8983270412,1.0,12,True,2
DSC008,3,4.0,5.0,True,True,node,DSC008,CH,STM,,2.0,12,True,2
D_LBC049_24_NA3,3,4.0,5.0,True,True,arc,,D,,1611.24899999984,1.0,12,True,2
C_RUB041,3,4.0,5.0,True,True,arc,Rubicon River,CH,ST,14877.061931341,1.0,12,True,2
C_STS017,3,4.0,5.0,True,True,arc,Stanislaus River,CH,ST,9443.64147185554,2.0,12,True,2
C_NFF060,3,4.0,5.0,True,True,arc,North Fork Feather River,CH,ST,2140.50499332707,1.0,12,True,2
R_RFS13_HON004,3,4.0,5.0,True,True,arc,,RT,,14278.7583365627,1.0,12,True,2
SR_25_PTH024,3,4.0,5.0,True,True,arc,,SR,,2500.0,1.0,12,True,2
D_BSL001_18_NA,3,4.0,5.0,True,True,arc,,D,,14914.5701793588,1.0,12,True,2
D_DWRPS2_11_NA,3,4.0,5.0,True,True,arc,,D,,9582.26925946654,1.0,12,True,2
EBP048,3,4.0,5.0,True,True,node,EBP048,CH,BYP,,2.0,12,True,2
WLF017,3,4.0,5.0,True,True,node,WLF017,CH,STM,,1.0,12,True,2
DMC024,3,4.0,5.0,True,True,node,DMC024,CH,CNL,,2.0,12,True,2
I_ANTLP,3,4.0,5.0,True,True,arc,,IN,LI,7499.99977728843,1.0,12,True,2
I_MFM008,3,4.0,5.0,True,True,arc,,IN,LI,7500.00011363266,2.0,12,True,2
I_COW014,3,4.0,5.0,True,True,arc,,IN,LI,7499.99990852888,1.0,12,True,2
BCK017,3,4.0,5.0,True,True,node,BCK017,CH,STM,,2.0,12,True,2
C_EBP005,3,4.0,5.0,True,True,arc,Eastside Bypass,CH,BP,18178.1619084111,2.0,12,True,2
DD_SJR026_SJRE,3,4.0,5.0,True,True,arc,,DD,,2348.38548318522,1.0,12,True,2
C_HHOLE,3,4.0,5.0,True,True,arc,Rubicon River,CH,ST,222.203215306317,1.0,12,True,2
ARY010,3,4.0,5.0,True,True,node,ARY010,CH,CNL,,2.0,12,True,2
DED003,3,4.0,5.0,True,True,node,DED003,CH,STM,,2.0,12,True,2
SFD003,3,4.0,5.0,True,True,node,SFD003,CH,STM,,1.0,12,True,2
DMC091,3,4.0,5.0,True,True,node,DMC091,CH,CNL,,2.0,12,True,2
C_SFF008,3,4.0,5.0,True,True,arc,South Fork Feather River,CH,ST,8469.61585353448,1.0,12,True,2
R_LCWWTP_FTR025,3,4.0,5.0,True,True,arc,,RT,,1110.20970000047,1.0,12,True,2
SLV017,3,4.0,5.0,True,True,node,SLV017,CH,STM,,1.0,12,True,2
GCC065,3,4.0,5.0,True,True,node,GCC065,CH,CNL,,1.0,12,True,2
C_DER004,3,4.0,5.0,True,True,arc,Deer Creek,CH,ST,3012.30769270468,1.0,12,True,2
C_MCD046,3,4.0,5.0,True,True,arc,Merced River,CH,ST,7149.10668463822,2.0,12,True,2
LBC030,3,4.0,5.0,True,True,node,LBC030,CH,CNL,,1.0,12,True,2
DER001,3,4.0,5.0,True,True,node,DER001,CH,SG,,1.0,12,True,2
BCC014,3,4.0,5.0,True,True,node,BCC014,CH,SG,,1.0,12,True,2
C_MOK004,3,4.0,5.0,True,True,arc,Mokelumne River,CH,ST,5852.30851503925,1.0,12,True,2
C_SFF029,3,4.0,5.0,True,True,arc,South Fork Feather River,CH,ST,183.471475460811,1.0,12,True,2
MOK028,3,4.0,5.0,True,True,node,MOK028,CH,STM,,2.0,12,True,2
D_FTR021_16_SA,3,4.0,5.0,True,True,arc,,D,,11818.8913363946,1.0,12,True,2
DCC010,3,4.0,5.0,True,True,node,DCC010,CH,SG,,1.0,12,True,2
BLT000,3,4.0,5.0,True,True,node,BLT000,CH,SG,,1.0,12,True,2
C_FTR012,3,4.0,5.0,True,True,arc,Feather River,CH,ST,7105.47728790372,1.0,12,True,2
D_TUO054_TUR001,3,4.0,5.0,True,True,arc,Turlock Main Canal,D,,840.113414884217,2.0,12,True,2
MDS003,3,4.0,5.0,True,True,node,MDS003,CH,SG,,2.0,12,True,2
C_NFY017,3,4.0,5.0,True,True,arc,North Yuba River,CH,ST,24509.3613863969,1.0,12,True,2
D_SAC178_08N_SA1,3,4.0,5.0,True,True,arc,River Branch Canal,D,,22339.7974311837,1.0,12,True,2
R_17S_PR_SBP021,3,4.0,5.0,True,True,arc,,RT,,3378.64241706618,1.0,12,True,2
D_SFF029_SFT000,3,4.0,5.0,True,True,arc,South Fork Tunnel,D,,153.330343153667,1.0,12,True,2
SLC003,3,4.0,5.0,True,True,node,SLC003,CH,STM,,1.0,12,True,2
C_SJR043,3,4.0,5.0,True,True,arc,San Joaquin River,CH,ST,2003.93538894639,2.0,12,True,2
ENGLB,3,4.0,5.0,True,True,node,ENGLB,STR,SIM,,1.0,12,True,2
CT_OROVILLE,3,4.0,5.0,True,True,arc,,CT,,7500.00002996384,1.0,12,True,2
SR_26S_MOK014,3,4.0,5.0,True,True,arc,,SR,,2499.99996305094,1.0,12,True,2
C_DHC001,3,4.0,5.0,True,True,arc,Dry/Hutchinson Creeks,CH,CL,1188.68209999986,1.0,12,True,2
CLV043,3,4.0,5.0,True,True,node,CLV043,CH,STM,,2.0,12,True,2
C_EMD001,3,4.0,5.0,True,True,arc,Natomas East Main Drainage Canal,CH,CL,1997.85020336283,1.0,12,True,2
CHW031,3,4.0,5.0,True,True,node,CHW031,CH,STM,,2.0,12,True,2
SJR096,3,4.0,5.0,True,True,node,SJR096,CH,SG,,2.0,12,True,2
C_BEC024,3,4.0,5.0,True,True,arc,Wise Canal,CH,CL,4828.09070126,1.0,12,True,2
R_15S_NU_LCWWTP,3,4.0,5.0,True,True,arc,,RT,,6021.09180000052,1.0,12,True,2
STS059,3,4.0,5.0,True,True,node,STS059,CH,STM,,2.0,12,True,2
C_BRC003,3,4.0,5.0,True,True,arc,Bear Creek,CH,ST,2214.57674900146,1.0,12,True,2
RUB041,3,4.0,5.0,True,True,node,RUB041,CH,STM,,1.0,12,True,2
D_WTPCOL_26S_PU2,3,4.0,5.0,True,True,arc,,D,,2239.6217122156,1.0,12,True,2
D_WTPJYL_JLIND,3,4.0,5.0,True,True,arc,,D,,5128.72070000041,2.0,12,True,2
C_SFY007,3,4.0,5.0,True,True,arc,South Yuba River,CH,ST,11649.6817314132,1.0,12,True,2
C_BCC006,3,4.0,5.0,True,True,arc,Big Chico Creek,CH,ST,3218.68798167176,1.0,12,True,2
C_SAC193,3,4.0,5.0,True,True,arc,Sacramento River,CH,ST,7345.73690479411,1.0,12,True,2
MTC000,3,4.0,5.0,True,True,node,MTC000,CH,CNL,,1.0,12,True,2
C_CCH003,3,4.0,5.0,True,True,arc,Cache Creek,CH,ST,4828.03198925103,1.0,12,True,2
C_GCC036,3,4.0,5.0,True,True,arc,Glenn Colusa Canal,CH,CL,4777.41191733171,1.0,12,True,2
I_SFA040,3,4.0,5.0,True,True,arc,,IN,LI,7500.00002178577,1.0,12,True,2
SJR006,3,4.0,5.0,True,True,node,SJR006,CH,STM,,1.0,12,True,2
LCWWTP,3,4.0,5.0,True,True,node,LCWWTP,WWTP,,,1.0,12,True,2
D_WTPFTH_03_SU,3,4.0,5.0,True,True,arc,,D,,2541.6660999991,1.0,12,True,2
C_SJR090,3,4.0,5.0,True,True,arc,San Joaquin River,CH,ST,4328.68900799953,2.0,12,True,2
I_TULOC,3,4.0,5.0,True,True,arc,,IN,LI,7500.0,2.0,12,True,2
MAQ057,3,4.0,5.0,True,True,node,MAQ057,CH,CNL,,2.0,12,True,2
R_02_NU_SAC281,3,4.0,5.0,True,True,arc,Combined Return (Anderson/Cottonwood/Lake California WWTPs),RT,,3398.43419999909,1.0,12,True,2
SJR062,3,4.0,5.0,True,True,node,SJR062,CH,STM,,2.0,12,True,2
WBF030,3,4.0,5.0,True,True,node,WBF030,CH,STM,,1.0,12,True,2
CCS009,3,4.0,5.0,True,True,node,CCS009,CH,SG,,1.0,12,True,2
MCD033,3,4.0,5.0,True,True,node,MCD033,CH,SG,,2.0,12,True,2
C_PTH007,3,4.0,5.0,True,True,arc,Putah Creek,CH,ST,11265.4081406213,1.0,12,True,2
C_TUO047,3,4.0,5.0,True,True,arc,Tuolumne River,CH,ST,6437.3887999914,2.0,12,True,2
I_MFA023,3,4.0,5.0,True,True,arc,,IN,LI,7500.00006684063,1.0,12,True,2
C_BRR004,3,4.0,5.0,True,True,arc,Bear River,CH,ST,6439.2582590619,1.0,12,True,2
NFA019,3,4.0,5.0,True,True,node,NFA019,CH,STM,,1.0,12,True,2
D_SAC109_08S_SA3,3,4.0,5.0,True,True,arc,,D,,5274.48647128713,1.0,12,True,2
C_SAC082,3,4.0,5.0,True,True,arc,Sacramento River,CH,ST,860.775817200138,1.0,12,True,2
R_PLMAS_MFF088,3,4.0,5.0,True,True,arc,,RT,,2892.26120000053,1.0,12,True,2
D_WTPFSS_24_NU2,3,4.0,5.0,True,True,arc,,D,,12352.3987074784,1.0,12,True,2
C_SAC273,3,4.0,5.0,True,True,arc,Sacramento River,CH,ST,4284.23624948776,1.0,12,True,2
C_OAK001,3,4.0,5.0,True,True,arc,Oakdale South Main Canal,CH,CL,31441.3167167098,2.0,12,True,2
CHW021,3,4.0,5.0,True,True,node,CHW021,CH,STM,,2.0,12,True,2
CBD023,3,4.0,5.0,True,True,node,CBD023,CH,CNL,,1.0,12,True,2
R_26N_NU3_SRWWTP,3,4.0,5.0,True,True,arc,,RT,,39629.518819602,1.0,12,True,2
SR_17N_BSL001,3,4.0,5.0,True,True,arc,,SR,,2500.00007079504,1.0,12,True,2
D_WKYTN_02_PU,3,4.0,5.0,True,True,arc,,D,,17674.9392896152,1.0,12,True,2
AMR017,3,4.0,5.0,True,True,node,AMR017,CH,STM,,1.0,12,True,2
ORT009,3,4.0,5.0,True,True,node,ORT009,CH,STM,,2.0,12,True,2
TUO017,3,4.0,5.0,True,True,node,TUO017,CH,SG,,2.0,12,True,2
LBC010,3,4.0,5.0,True,True,node,LBC010,CH,CNL,,1.0,12,True,2
SR_22_CRC002,3,4.0,5.0,True,True,arc,,SR,,2500.00005341912,1.0,12,True,2
YUB030,3,4.0,5.0,True,True,node,YUB030,CH,STM,,1.0,12,True,2
NFF008,3,4.0,5.0,True,True,node,NFF008,CH,STM,,1.0,12,True,2
C_SJR048,3,4.0,5.0,True,True,arc,San Joaquin River,CH,ST,8173.18397911776,1.0,12,True,2
NBLDB,3,4.0,5.0,True,True,node,NBLDB,STR,,,1.0,12,True,2
MFF088,3,4.0,5.0,True,True,node,MFF088,CH,STM,,1.0,12,True,2
C_CBD038,3,4.0,5.0,True,True,arc,Colusa Basin Drainage Canal,CH,CL,850.966415122549,1.0,12,True,2
R_61_NA4_SJR072,3,4.0,5.0,True,True,arc,,RT,,25774.4819315873,2.0,12,True,2
C_LST003,3,4.0,5.0,True,True,arc,Lost Creek,CH,ST,5413.11707345297,1.0,12,True,2
C_CLR011,3,4.0,5.0,True,True,arc,Clear Creek,CH,ST,2587.44426525652,1.0,12,True,2
C_BTC043,3,4.0,5.0,True,True,arc,Butte Creek,CH,ST,3083.98477401356,1.0,12,True,2
I_MOK079,3,4.0,5.0,True,True,arc,,IN,LI,7500.00005812631,2.0,12,True,2
TUO054,3,4.0,5.0,True,True,node,TUO054,CH,STM,,2.0,12,True,2
BRR011,3,4.0,5.0,True,True,node,BRR011,CH,SG,,1.0,12,True,2
D_SPLDG_DRM000,3,4.0,5.0,True,True,arc,Drum Canal,D,CL,379.265237280085,1.0,12,True,2
C_YUB014,3,4.0,5.0,True,True,arc,Yuba River,CH,ST,478.048597776488,1.0,12,True,2
C_MCD055,3,4.0,5.0,True,True,arc,Merced River,CH,ST,265.316646944027,2.0,12,True,2
FTR016,3,4.0,5.0,True,True,node,FTR016,CH,STM,,1.0,12,True,2
C_BRR031,3,4.0,5.0,True,True,arc,Bear River,CH,ST,5043.98239876527,1.0,12,True,2
C_CMP005,3,4.0,5.0,True,True,arc,Camp Creek,CH,ST,8192.18985837218,2.0,12,True,2
D_GCC056_08S_SA2,3,4.0,5.0,True,True,arc,,D,,7417.2336944286,1.0,12,True,2
C_DPC008,3,4.0,5.0,True,True,arc,Del Puerto Creek,CH,ST,12874.7777607944,2.0,12,True,2
C_IHT002,3,4.0,5.0,True,True,arc,Ice House Powerhouse Tailrace,CH,ST,6102.39718561876,1.0,12,True,2
STN004,3,4.0,5.0,True,True,node,STN004,CH,STM,,1.0,12,True,2
SR_60N_SJR038,3,4.0,5.0,True,True,arc,,SR,,2500.00007079453,2.0,12,True,2
DCM027,3,4.0,5.0,True,True,node,DCM027,CH,STM,,2.0,12,True,2
SR_24_ABN010,3,4.0,5.0,True,True,arc,,SR,,2500.00003447738,1.0,12,True,2
R_71_PA2_SJR075,3,4.0,5.0,True,True,arc,,RT,,11676.1345794942,2.0,12,True,2
C_MOK014,3,4.0,5.0,True,True,arc,Mokelumne River,CH,ST,16953.8977748375,1.0,12,True,2
C_CLV044,3,4.0,5.0,True,True,arc,Calaveras River,CH,ST,697.18298454936,2.0,12,True,2
C_SAC061,3,4.0,5.0,True,True,arc,Sacramento River,CH,ST,8262.09210151904,1.0,12,True,2
C_SAC247,3,4.0,5.0,True,True,arc,Sacramento River,CH,ST,11668.9121385668,1.0,12,True,2
I_DRC012,3,4.0,5.0,True,True,arc,,IN,LI,7499.99999899586,1.0,12,True,2
C_GCC015,3,4.0,5.0,True,True,arc,Glenn Colusa Canal,CH,CL,11265.4080255974,1.0,12,True,2
YUB003,3,4.0,5.0,True,True,node,YUB003,CH,STM,,1.0,12,True,2
D_WTPDGT_61_NU2,3,4.0,5.0,True,True,arc,,D,,31449.5531469646,2.0,12,True,2
R_RFS26S_SRWWTP,3,4.0,5.0,True,True,arc,,RT,,33886.084121855,1.0,12,True,2
TCC001,3,4.0,5.0,True,True,node,TCC001,CH,CNL,,1.0,12,True,2
D_MID021_63_NA3,3,4.0,5.0,True,True,arc,,D,,12198.8470000001,2.0,12,True,2
RUB047,3,4.0,5.0,True,True,node,RUB047,CH,SG,,1.0,12,True,2
C_CAA143,3,4.0,5.0,True,True,arc,California Aqueduct,CH,CL,20135.1479540139,2.0,12,True,2
C_SLO007,3,4.0,5.0,True,True,arc,Salado Creek,CH,ST,11983.966165418,2.0,12,True,2
R_26S_PU1_SRWWTP,3,4.0,5.0,True,True,arc,,RT,,42103.0155158986,1.0,12,True,2
C_NFF035,3,4.0,5.0,True,True,arc,North Fork Feather River,CH,ST,10669.1607052582,1.0,12,True,2
C_BUK007,3,4.0,5.0,True,True,arc,Bucks Creek,CH,ST,11713.8813479857,1.0,12,True,2
CHCGO,3,4.0,5.0,True,True,node,CHCGO,CH,,,1.0,12,True,2
C_BRR074,3,4.0,5.0,True,True,arc,Bear River,CH,ST,1564.29360574516,1.0,12,True,2
ING008,3,4.0,5.0,True,True,node,ING008,CH,STM,,2.0,12,True,2
MDWWTP,3,4.0,5.0,True,True,node,MDWWTP,WWTP,,,2.0,12,True,2
FRDYC,3,4.0,5.0,True,True,node,FRDYC,STR,,,1.0,12,True,2
DHC021,3,4.0,5.0,True,True,node,DHC021,CH,STM,,1.0,12,True,2
C_MNS000,3,4.0,5.0,True,True,arc,Minor Northeastern Streams,CH,,23738.1723543105,1.0,12,True,2
C_MFM006,3,4.0,5.0,True,True,arc,Middle Fork Mokelumne River,CH,ST,7477.84844167165,2.0,12,True,2
SR_07N_CBD049,3,4.0,5.0,True,True,arc,,SR,,2500.0,1.0,12,True,2
C_LBR002,3,4.0,5.0,True,True,arc,Little Bear River,CH,ST,3482.12914023346,1.0,12,True,2
CBD028,3,4.0,5.0,True,True,node,CBD028,CH,CNL,,1.0,12,True,2
DMC054,3,4.0,5.0,True,True,node,DMC054,CH,CNL,,2.0,12,True,2
C_DED032,3,4.0,5.0,True,True,arc,Deadman Creek,CH,ST,11265.4305152653,2.0,12,True,2
C_SJR127,3,4.0,5.0,True,True,arc,San Joaquin River,CH,ST,5932.23399007096,2.0,12,True,2
D_TCC001_CCL005,3,4.0,5.0,True,True,arc,Corning Canal,D,CL,8046.72006259662,1.0,12,True,2
C_SILVR,3,4.0,5.0,True,True,arc,Silver Fork American River,CH,ST,402.701888688218,1.0,12,True,2
D_CAA143_90_PU,3,4.0,5.0,True,True,arc,,D,,25374.0955927799,2.0,12,True,2
D_RFS71A_50_PA1,3,4.0,5.0,True,True,arc,,D,,11273.4209995812,2.0,12,True,2
D_STN021_06_PA,3,4.0,5.0,True,True,arc,,D,,9210.3166845105,1.0,12,True,2
FTR068,3,4.0,5.0,True,True,node,FTR068,CH,STM,,1.0,12,True,2
NFM012,3,4.0,5.0,True,True,node,NFM012,CH,SG,,2.0,12,True,2
C_SAC154,3,4.0,5.0,True,True,arc,Sacramento River,CH,ST,9656.06396282563,1.0,12,True,2
C_ABT002,3,4.0,5.0,True,True,arc,Auburn Tunnel,CH,CL,1544.2306088929,1.0,12,True,2
D_CBD028_08S_SA3,3,4.0,5.0,True,True,arc,,D,,25971.369154549,1.0,12,True,2
D_DES006_GRSVL,3,4.0,5.0,True,True,arc,,D,,1512.12597804773,1.0,12,True,2
C_KLR005,3,4.0,5.0,True,True,arc,Knights Landing Ridgecut,CH,CL,2372.92543411989,1.0,12,True,2
D_MDC006_64_PA1,3,4.0,5.0,True,True,arc,,D,,30423.4190411613,2.0,12,True,2
BCC012,3,4.0,5.0,True,True,node,BCC012,CH,SG,,1.0,12,True,2
MOK019,3,4.0,5.0,True,True,node,MOK019,CH,STM,,2.0,12,True,2
C_SJR134,3,4.0,5.0,True,True,arc,San Joaquin River,CH,ST,4500.7131372506,2.0,12,True,2
MOWWTP,3,4.0,5.0,True,True,node,MOWWTP,WWTP,,,2.0,12,True,2
C_SAC271,3,4.0,5.0,True,True,arc,Sacramento River,CH,ST,3607.92437403931,1.0,12,True,2
C_SAC201,3,4.0,5.0,True,True,arc,Sacramento River,CH,ST,9126.65301931873,1.0,12,True,2
C_MLC004,3,4.0,5.0,True,True,arc,Mill Creek,CH,ST,6437.37601617424,1.0,12,True,2
I_MTMDW,3,4.0,5.0,True,True,arc,,IN,LI,7499.99977728843,1.0,12,True,2
C_SJR145,3,4.0,5.0,True,True,arc,San Joaquin River,CH,ST,6979.73385858076,2.0,12,True,2
D_DER018_NWT013,3,4.0,5.0,True,True,arc,Newtown Canal,D,CL,20696.2901257109,1.0,12,True,2
D_WTPSAC_26S_PU4,3,4.0,5.0,True,True,arc,,D,,23787.4833435612,1.0,12,True,2
DWRPS1,3,4.0,5.0,True,True,node,DWRPS1,PS,,,1.0,12,True,2
LVC001,3,4.0,5.0,True,True,node,LVC001,CH,SG,,1.0,12,True,2
ORT001,3,4.0,5.0,True,True,node,ORT001,CH,SG,,2.0,12,True,2
D_FTR018_16_SA,3,4.0,5.0,True,True,arc,,D,,6466.70908075941,1.0,12,True,2
C_SFR006,3,4.0,5.0,True,True,arc,South Fork Rubicon River,CH,ST,1976.02401465956,1.0,12,True,2
D_FPT013_FSC013,3,4.0,5.0,True,True,arc,,D,,6317.16598873189,1.0,12,True,2
C_LBEAR,3,4.0,5.0,True,True,arc,Bear River (Mokelumne),CH,ST,475.221473676068,2.0,12,True,2
C_CCK007,3,4.0,5.0,True,True,arc,East Canal,CH,CL,4531.08550000004,1.0,12,True,2
R_26N_PU3_SRWWTP,3,4.0,5.0,True,True,arc,,RT,,47726.7609310156,1.0,12,True,2
C_MFT011,3,4.0,5.0,True,True,arc,Middle Fork Tunnel,CH,CL,59.6063148544173,1.0,12,True,2
BANOS,3,4.0,5.0,True,True,node,BANOS,STR,SIM,,2.0,12,True,2
SR_09_SAC141,3,4.0,5.0,True,True,arc,,SR,,2500.00007079625,1.0,12,True,2
C_TUO010,3,4.0,5.0,True,True,arc,Tuolumne River,CH,ST,10084.6920612398,2.0,12,True,2
SAC122,3,4.0,5.0,True,True,node,SAC122,CH,STM,,1.0,12,True,2
DSC012,3,4.0,5.0,True,True,node,DSC012,CH,SG,,2.0,12,True,2
C_TTC002,3,4.0,5.0,True,True,arc,Toadtown Canal,CH,CL,3698.3431812636,1.0,12,True,2
D_CLV026_WTPWDH,3,4.0,5.0,True,True,arc,,D,,22096.0169115226,2.0,12,True,2
D_SAC281_02_NA,3,4.0,5.0,True,True,arc,,D,,15079.583288225,1.0,12,True,2
R_RFS14_YUB014,3,4.0,5.0,True,True,arc,,RT,,8620.48439999949,1.0,12,True,2
C_PEDRO,3,4.0,5.0,True,True,arc,Tuolumne River,CH,ST,4238.80923342028,2.0,12,True,2
C_SJR263,3,4.0,5.0,True,True,arc,San Joaquin River,CH,ST,8686.88519962444,2.0,12,True,2
CBC001,3,4.0,5.0,True,True,node,CBC001,CH,CNL,,1.0,12,True,2
SR_03_COW003,3,4.0,5.0,True,True,arc,,SR,,2499.99998244052,1.0,12,True,2
C_FTR031,3,4.0,5.0,True,True,arc,Feather River,CH,ST,414.717475664069,1.0,12,True,2
C_BRS018,3,4.0,5.0,True,True,arc,Berenda Slough,CH,ST,29186.7543621027,2.0,12,True,2
C_CSM005,3,4.0,5.0,True,True,arc,Cosumnes River,CH,ST,8046.71994063056,2.0,12,True,2
R_SWWWTP_SAC281,3,4.0,5.0,True,True,arc,,RT,,844.478500001132,1.0,12,True,2
SR_26S_AMR007,3,4.0,5.0,True,True,arc,,SR,,2499.99994791645,1.0,12,True,2
SAC066,3,4.0,5.0,True,True,node,SAC066,CH,SG,,1.0,12,True,2
MOK055,3,4.0,5.0,True,True,node,MOK055,CH,STM,,2.0,12,True,2
SFA040,3,4.0,5.0,True,True,node,SFA040,CH,SG,,1.0,12,True,2
CCWWTP,3,4.0,5.0,True,True,node,CCWWTP,WWTP,,,1.0,12,True,2
TCC062,3,4.0,5.0,True,True,node,TCC062,CH,CNL,,1.0,12,True,2
FRS045,3,4.0,5.0,True,True,node,FRS045,CH,STM,,2.0,12,True,2
SJR166,3,4.0,5.0,True,True,node,SJR166,CH,STM,,2.0,12,True,2
ABN006,3,4.0,5.0,True,True,node,ABN006,CH,STM,,1.0,12,True,2
C_CCK036,3,4.0,5.0,True,True,arc,Coon Creek,CH,ST,23637.3194142117,1.0,12,True,2
CHW017,3,4.0,5.0,True,True,node,CHW017,CH,STM,,2.0,12,True,2
I_ELD027,3,4.0,5.0,True,True,arc,,IN,LI,7499.99993414466,1.0,12,True,2
D_STN026_06_PA,3,4.0,5.0,True,True,arc,,D,,13677.0888311613,1.0,12,True,2
D_MLRTN_MDC006,3,4.0,5.0,True,True,arc,Madera Canal,D,,10292.369209367,2.0,12,True,2
SR_14_YUB011,3,4.0,5.0,True,True,arc,,SR,,2500.00003252762,1.0,12,True,2
MAQ001,3,4.0,5.0,True,True,node,MAQ001,CH,CNL,,2.0,12,True,2
SAC075,3,4.0,5.0,True,True,node,SAC075,CH,STM,,1.0,12,True,2
D_SAC273_03_NA,3,4.0,5.0,True,True,arc,,D,,12464.8847624773,1.0,12,True,2
MCD009,3,4.0,5.0,True,True,node,MCD009,CH,STM,,2.0,12,True,2
D_NLL016_LCCWD,3,4.0,5.0,True,True,arc,,D,,6070.02419999987,1.0,12,True,2
KLR005,3,4.0,5.0,True,True,node,KLR005,CH,CNL,,1.0,12,True,2
ABN014,3,4.0,5.0,True,True,node,ABN014,CH,SG,,1.0,12,True,2
SAC106,3,4.0,5.0,True,True,node,SAC106,CH,STM,,1.0,12,True,2
SAC169,3,4.0,5.0,True,True,node,SAC169,CH,SG,,1.0,12,True,2
SCR002,3,4.0,5.0,True,True,node,SCR002,CH,STM,,1.0,12,True,2
C_CAA006,3,4.0,5.0,True,True,arc,California Aqueduct,CH,CL,4862.11309290868,2.0,12,True,2
LVP007,3,4.0,5.0,True,True,node,LVP007,CH,CNL,,2.0,12,True,2
C_DMC044,3,4.0,5.0,True,True,arc,Delta-Mendota Canal,CH,CL,7008.57270252323,2.0,12,True,2
CCH052,3,4.0,5.0,True,True,node,CCH052,CH,STM,,1.0,12,True,2
